noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(ค่า - NOUN),(เข้า - VERB),0
, , ,, , ,(ค่า - NOUN),(ชม - VERB),1
, , ,, , ,(ค่า - NOUN),(ปิด - VERB),5
, , ,, , ,(คุณ - NOUN),(ปิด - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สิ่ง - NOUN),(ดี - VERB),3
, , ,, , ,(สิ่ง - NOUN),(แต่งตัว - VERB),7
, , ,, , ,(สิ่ง - NOUN),(ซื้อ - VERB),10
, , ,, , ,(สิ่ง - NOUN),(เช่า - VERB),12
, , ,, , ,(สิ่ง - NOUN),(เข้า - VERB),19
, , ,, , ,(สิ่ง - NOUN),(ไป - VERB),20
, , ,, , ,(คุณ - NOUN),(แต่งตัว - VERB),1
, , ,, , ,(คุณ - NOUN),(ซื้อ - VERB),4
, , ,, , ,(คุณ - NOUN),(เช่า - VERB),6
, , ,, , ,(คุณ - NOUN),(เข้า - VERB),13
, , ,, , ,(คุณ - NOUN),(ไป - VERB),14
, , ,, , ,(เสื้อผ้า - NOUN),(เข้า - VERB),5
, , ,, , ,(เสื้อผ้า - NOUN),(ไป - VERB),6
, , ,, , ,(วัง - NOUN),(เข้า - VERB),3
, , ,, , ,(วัง - NOUN),(ไป - VERB),4
, , ,, , ,(แถว - NOUN),(รอ - VERB),6
, , ,, , ,(คุณ - NOUN),(รอ - VERB),2
, , ,, , ,(เวลา - NOUN),(สำรวจ - VERB),6
, , ,, , ,(เวลา - NOUN),(ใช้ - VERB),11
, , ,, , ,(เวลา - NOUN),(เตรียม - VERB),16
, , ,, , ,(เวลา - NOUN),(เหมาะสม - VERB),19
, , ,, , ,(ชั่วโมง - NOUN),(สำรวจ - VERB),3
, , ,, , ,(ชั่วโมง - NOUN),(ใช้ - VERB),8
, , ,, , ,(ชั่วโมง - NOUN),(เตรียม - VERB),13
, , ,, , ,(ชั่วโมง - NOUN),(เหมาะสม - VERB),16
, , ,, , ,(การ - NOUN),(สำรวจ - VERB),0
, , ,, , ,(การ - NOUN),(ใช้ - VERB),5
, , ,, , ,(การ - NOUN),(เตรียม - VERB),10
, , ,, , ,(การ - NOUN),(เหมาะสม - VERB),13
, , ,, , ,(อาคาร - NOUN),(ใช้ - VERB),3
, , ,, , ,(อาคาร - NOUN),(เตรียม - VERB),8
, , ,, , ,(อาคาร - NOUN),(เหมาะสม - VERB),11
, , ,, , ,(น้ำ - NOUN),(เตรียม - VERB),3
, , ,, , ,(น้ำ - NOUN),(เหมาะสม - VERB),6
, , ,, , ,(คุณ - NOUN),(เตรียม - VERB),1
, , ,, , ,(คุณ - NOUN),(เหมาะสม - VERB),4
, , ,, , ,(เสื้อผ้า - NOUN),(เหมาะสม - VERB),1
, , ,, , ,(การ - NOUN),(ดี - VERB),0
, , ,, , ,(การ - NOUN),(นับถือ - VERB),3
, , ,, , ,(ความจริง - NOUN),(ทำให้ - VERB),2
, , ,, , ,(ความจริง - NOUN),(เกิด - VERB),3
, , ,, , ,(ข้อ - NOUN),(ทำให้ - VERB),1
, , ,, , ,(ข้อ - NOUN),(เกิด - VERB),2
, , ,, , ,(ประเทศ - NOUN),(ขาด - VERB),0
, , ,, , ,(ความ - NOUN),(โกลาหล - VERB),0
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัด - NOUN),(ยอดเยี่ยม - VERB),6
, , ,, , ,(สถาปัตยกรรม - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(คุณ - NOUN),(ได้รับ - VERB),1
, , ,, , ,(คุณ - NOUN),(สงบ - VERB),3
, , ,, , ,(คุณ - NOUN),(ไป - VERB),7
, , ,, , ,(ความ - NOUN),(สงบ - VERB),0
, , ,, , ,(ความ - NOUN),(ไป - VERB),4
, , ,, , ,(คุณ - NOUN),(ไป - VERB),0
, , ,, , ,(วัด - NOUN),(ดี - VERB),1
, , ,, , ,(วัด - NOUN),(พร้อม - VERB),1
, , ,, , ,(ผู้คน - NOUN),(อยู่ - VERB),1
, , ,, , ,(หิน - NOUN),(วาง - VERB),0
, , ,, , ,(หิน - NOUN),(อยู่ - VERB),1
, , ,, , ,(หิน - NOUN),(ทำ - VERB),7
, , ,, , ,(หิน - NOUN),(พักผ่อน - VERB),10
, , ,, , ,(ร่มเงา - NOUN),(ทำ - VERB),3
, , ,, , ,(ร่มเงา - NOUN),(พักผ่อน - VERB),6
, , ,, , ,(จำนวน - NOUN),(ทำ - VERB),2
, , ,, , ,(จำนวน - NOUN),(พักผ่อน - VERB),5
, , ,, , ,(สมาธิ - NOUN),(พักผ่อน - VERB),1
, , ,, , ,(สถานที่ - NOUN),(รู้สึก - VERB),1
, , ,, , ,(แครก - NOUN),(วาง - VERB),2
, , ,, , ,(แครก - NOUN),(ดัง - VERB),8
, , ,, , ,(เกอร์ - NOUN),(วาง - VERB),1
, , ,, , ,(เกอร์ - NOUN),(ดัง - VERB),7
, , ,, , ,(ปล่องไฟ - NOUN),(ดัง - VERB),2
, , ,, , ,(แคร็กเกอร์ - NOUN),(ดัง - VERB),1
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัด - NOUN),(พร้อม - VERB),2
, , ,, , ,(การ - NOUN),(แต่งกาย - VERB),0
, , ,, , ,(การ - NOUN),(เป็น - VERB),2
, , ,, , ,(สถานที่ - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัฒนธรรม - NOUN),(หลากหลาย - VERB),1
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),3
, , ,, , ,(สถานที่ - NOUN),(เยี่ยม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),6
, , ,, , ,(สถานที่ - NOUN),(ได้รับ - VERB),15
, , ,, , ,(สถานที่ - NOUN),(ดูแล - VERB),17
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),21
, , ,, , ,(ชื่อเสียง - NOUN),(มี - VERB),0
, , ,, , ,(ชื่อเสียง - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(ชื่อเสียง - NOUN),(ชม - VERB),3
, , ,, , ,(ชื่อเสียง - NOUN),(ได้รับ - VERB),12
, , ,, , ,(ชื่อเสียง - NOUN),(ดูแล - VERB),14
, , ,, , ,(ชื่อเสียง - NOUN),(เป็น - VERB),18
, , ,, , ,(ผู้ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(ผู้ - NOUN),(ชม - VERB),1
, , ,, , ,(ผู้ - NOUN),(ได้รับ - VERB),10
, , ,, , ,(ผู้ - NOUN),(ดูแล - VERB),12
, , ,, , ,(ผู้ - NOUN),(เป็น - VERB),16
, , ,, , ,(ต่างประเทศ - NOUN),(ได้รับ - VERB),6
, , ,, , ,(ต่างประเทศ - NOUN),(ดูแล - VERB),8
, , ,, , ,(ต่างประเทศ - NOUN),(เป็น - VERB),12
, , ,, , ,(คนใน - NOUN),(ได้รับ - VERB),4
, , ,, , ,(คนใน - NOUN),(ดูแล - VERB),6
, , ,, , ,(คนใน - NOUN),(เป็น - VERB),10
, , ,, , ,(ท้องถิ่น - NOUN),(ได้รับ - VERB),3
, , ,, , ,(ท้องถิ่น - NOUN),(ดูแล - VERB),5
, , ,, , ,(ท้องถิ่น - NOUN),(เป็น - VERB),9
, , ,, , ,(วัด - NOUN),(ได้รับ - VERB),2
, , ,, , ,(วัด - NOUN),(ดูแล - VERB),4
, , ,, , ,(วัด - NOUN),(เป็น - VERB),8
, , ,, , ,(เจดีย์ - NOUN),(ได้รับ - VERB),0
, , ,, , ,(เจดีย์ - NOUN),(ดูแล - VERB),2
, , ,, , ,(เจดีย์ - NOUN),(เป็น - VERB),6
, , ,, , ,(การ - NOUN),(ดูแล - VERB),0
, , ,, , ,(การ - NOUN),(เป็น - VERB),4
, , ,, , ,(เท้าเปล่า - NOUN),(เดิน - VERB),1
, , ,, , ,(เท้าเปล่า - NOUN),(ไป - VERB),3
, , ,, , ,(เท้าเปล่า - NOUN),(ทั้งคู่ - VERB),4
, , ,, , ,(เท้าเปล่า - NOUN),(ดู - VERB),6
, , ,, , ,(เท้าเปล่า - NOUN),(ช่วย - VERB),12
, , ,, , ,(เท้าเปล่า - NOUN),(มี - VERB),15
, , ,, , ,(เท้าเปล่า - NOUN),(สรุป - VERB),19
, , ,, , ,(เท้าเปล่า - NOUN),(สวยงาม - VERB),22
, , ,, , ,(เท้าเปล่า - NOUN),(ผ่าน - VERB),23
, , ,, , ,(พระพุทธรูป - NOUN),(ช่วย - VERB),4
, , ,, , ,(พระพุทธรูป - NOUN),(มี - VERB),7
, , ,, , ,(พระพุทธรูป - NOUN),(สรุป - VERB),11
, , ,, , ,(พระพุทธรูป - NOUN),(สวยงาม - VERB),14
, , ,, , ,(พระพุทธรูป - NOUN),(ผ่าน - VERB),15
, , ,, , ,(ระดับ - NOUN),(ช่วย - VERB),1
, , ,, , ,(ระดับ - NOUN),(มี - VERB),4
, , ,, , ,(ระดับ - NOUN),(สรุป - VERB),8
, , ,, , ,(ระดับ - NOUN),(สวยงาม - VERB),11
, , ,, , ,(ระดับ - NOUN),(ผ่าน - VERB),12
, , ,, , ,(คุณ - NOUN),(มี - VERB),0
, , ,, , ,(คุณ - NOUN),(สรุป - VERB),4
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),7
, , ,, , ,(คุณ - NOUN),(ผ่าน - VERB),8
, , ,, , ,(ความ - NOUN),(สรุป - VERB),2
, , ,, , ,(ความ - NOUN),(สวยงาม - VERB),5
, , ,, , ,(ความ - NOUN),(ผ่าน - VERB),6
, , ,, , ,(ช่วงเวลา - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ช่วงเวลา - NOUN),(ผ่าน - VERB),2
, , ,, , ,(บรรยากาศ - NOUN),(ดี - VERB),1
, , ,, , ,(บรรยากาศ - NOUN),(ผ่อนคลาย - VERB),3
, , ,, , ,(จุด - NOUN),(ท่องเที่ยว - VERB),0
, , ,, , ,(จุด - NOUN),(มี - VERB),2
, , ,, , ,(จุด - NOUN),(ทัวร์ - VERB),4
, , ,, , ,(จุด - NOUN),(ต้องการ - VERB),9
, , ,, , ,(จุด - NOUN),(เดินทาง - VERB),10
, , ,, , ,(จุด - NOUN),(ไป - VERB),11
, , ,, , ,(จุด - NOUN),(ไม่ได้ - VERB),22
, , ,, , ,(กลุ่ม - NOUN),(ทัวร์ - VERB),0
, , ,, , ,(กลุ่ม - NOUN),(ต้องการ - VERB),5
, , ,, , ,(กลุ่ม - NOUN),(เดินทาง - VERB),6
, , ,, , ,(กลุ่ม - NOUN),(ไป - VERB),7
, , ,, , ,(กลุ่ม - NOUN),(ไม่ได้ - VERB),18
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(คุณ - NOUN),(เดินทาง - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),2
, , ,, , ,(คุณ - NOUN),(ไม่ได้ - VERB),13
, , ,, , ,(แห่ง - NOUN),(ไม่ได้ - VERB),7
, , ,, , ,(ความ - NOUN),(ไม่ได้ - VERB),5
, , ,, , ,(จิตใจ - NOUN),(ไม่ได้ - VERB),2
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(คุณ - NOUN),(ชม - VERB),2
, , ,, , ,(คุณ - NOUN),(มี - VERB),5
, , ,, , ,(คุณ - NOUN),(จัดการ - VERB),7
, , ,, , ,(คุณ - NOUN),(ดี - VERB),9
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),13
, , ,, , ,(คุณ - NOUN),(ถ่ายภาพ - VERB),15
, , ,, , ,(คุณ - NOUN),(ขอ - VERB),17
, , ,, , ,(คุณ - NOUN),(คือ - VERB),25
, , ,, , ,(เยี่ยม - NOUN),(ชม - VERB),0
, , ,, , ,(เยี่ยม - NOUN),(มี - VERB),3
, , ,, , ,(เยี่ยม - NOUN),(จัดการ - VERB),5
, , ,, , ,(เยี่ยม - NOUN),(ดี - VERB),7
, , ,, , ,(เยี่ยม - NOUN),(สวยงาม - VERB),11
, , ,, , ,(เยี่ยม - NOUN),(ถ่ายภาพ - VERB),13
, , ,, , ,(เยี่ยม - NOUN),(ขอ - VERB),15
, , ,, , ,(เยี่ยม - NOUN),(คือ - VERB),23
, , ,, , ,(วัด - NOUN),(มี - VERB),1
, , ,, , ,(วัด - NOUN),(จัดการ - VERB),3
, , ,, , ,(วัด - NOUN),(ดี - VERB),5
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),9
, , ,, , ,(วัด - NOUN),(ถ่ายภาพ - VERB),11
, , ,, , ,(วัด - NOUN),(ขอ - VERB),13
, , ,, , ,(วัด - NOUN),(คือ - VERB),21
, , ,, , ,(การ - NOUN),(จัดการ - VERB),0
, , ,, , ,(การ - NOUN),(ดี - VERB),2
, , ,, , ,(การ - NOUN),(สวยงาม - VERB),6
, , ,, , ,(การ - NOUN),(ถ่ายภาพ - VERB),8
, , ,, , ,(การ - NOUN),(ขอ - VERB),10
, , ,, , ,(การ - NOUN),(คือ - VERB),18
, , ,, , ,(ฉาก - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ฉาก - NOUN),(ถ่ายภาพ - VERB),3
, , ,, , ,(ฉาก - NOUN),(ขอ - VERB),5
, , ,, , ,(ฉาก - NOUN),(คือ - VERB),13
, , ,, , ,(พร - NOUN),(คือ - VERB),6
, , ,, , ,(สถานที่ - NOUN),(คือ - VERB),4
, , ,, , ,(สถานที่ - NOUN),(คือ - VERB),2
, , ,, , ,(แห่ง - NOUN),(คือ - VERB),1
, , ,, , ,(วัด - NOUN),(เป็น - VERB),1
, , ,, , ,(วัด - NOUN),(ได้รับ - VERB),6
, , ,, , ,(วัด - NOUN),(นิยม - VERB),8
, , ,, , ,(วัด - NOUN),(ได้รับ - VERB),1
, , ,, , ,(วัด - NOUN),(นิยม - VERB),3
, , ,, , ,(ความ - NOUN),(นิยม - VERB),0
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัด - NOUN),(ล้อมรอบ - VERB),4
, , ,, , ,(วัด - NOUN),(ดี - VERB),9
, , ,, , ,(วิว - NOUN),(ดี - VERB),2
, , ,, , ,(ธรรมชาติ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ใช้ - VERB),3
, , ,, , ,(สถาปัตยกรรม - NOUN),(มี - VERB),1
, , ,, , ,(สถาปัตยกรรม - NOUN),(หมายถึง - VERB),3
, , ,, , ,(ของวัด - NOUN),(มี - VERB),0
, , ,, , ,(ของวัด - NOUN),(หมายถึง - VERB),2
, , ,, , ,(ความ - NOUN),(หมายถึง - VERB),0
, , ,, , ,(ผู้คน - NOUN),(ประกอบ - VERB),1
, , ,, , ,(ไกด์ - NOUN),(อธิบาย - VERB),0
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(อธิบาย - VERB),3
, , ,, , ,(กระดาน - NOUN),(อธิบาย - VERB),0
, , ,, , ,(ที่จอดรถ - NOUN),(ท่องเที่ยว - VERB),2
, , ,, , ,(ยานพาหนะ - NOUN),(ท่องเที่ยว - VERB),0
, , ,, , ,(เวลา - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(เวลา - NOUN),(ชม - VERB),5
, , ,, , ,(ครึ่งชั่วโมง - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(ครึ่งชั่วโมง - NOUN),(ชม - VERB),3
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(สถานที่ - NOUN),(สวยงาม - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เงียบสงบ - VERB),3
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เชื่อมโยง - VERB),6
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),8
, , ,, , ,(แห่ง - NOUN),(มี - VERB),1
, , ,, , ,(แห่ง - NOUN),(เชื่อมโยง - VERB),5
, , ,, , ,(แห่ง - NOUN),(เป็น - VERB),7
, , ,, , ,(ประวัติ - NOUN),(เชื่อมโยง - VERB),2
, , ,, , ,(ประวัติ - NOUN),(เป็น - VERB),4
, , ,, , ,(การ - NOUN),(เชื่อมโยง - VERB),0
, , ,, , ,(การ - NOUN),(เป็น - VERB),2
, , ,, , ,(ความเชื่อ - NOUN),(ที่นี่ - VERB),4
, , ,, , ,(ความเชื่อ - NOUN),(สร้าง - VERB),6
, , ,, , ,(ความเชื่อ - NOUN),(ขอให้ - VERB),12
, , ,, , ,(ความเชื่อ - NOUN),(ปฏิบัติ - VERB),15
, , ,, , ,(ความเชื่อ - NOUN),(ตาม - VERB),16
, , ,, , ,(พระพุทธเจ้า - NOUN),(ที่นี่ - VERB),2
, , ,, , ,(พระพุทธเจ้า - NOUN),(สร้าง - VERB),4
, , ,, , ,(พระพุทธเจ้า - NOUN),(ขอให้ - VERB),10
, , ,, , ,(พระพุทธเจ้า - NOUN),(ปฏิบัติ - VERB),13
, , ,, , ,(พระพุทธเจ้า - NOUN),(ตาม - VERB),14
, , ,, , ,(ผู้คน - NOUN),(ที่นี่ - VERB),0
, , ,, , ,(ผู้คน - NOUN),(สร้าง - VERB),2
, , ,, , ,(ผู้คน - NOUN),(ขอให้ - VERB),8
, , ,, , ,(ผู้คน - NOUN),(ปฏิบัติ - VERB),11
, , ,, , ,(ผู้คน - NOUN),(ตาม - VERB),12
, , ,, , ,(กฎ - NOUN),(ขอให้ - VERB),4
, , ,, , ,(กฎ - NOUN),(ปฏิบัติ - VERB),7
, , ,, , ,(กฎ - NOUN),(ตาม - VERB),8
, , ,, , ,(อย่าง - NOUN),(ขอให้ - VERB),2
, , ,, , ,(อย่าง - NOUN),(ปฏิบัติ - VERB),5
, , ,, , ,(อย่าง - NOUN),(ตาม - VERB),6
, , ,, , ,(คน - NOUN),(ปฏิบัติ - VERB),0
, , ,, , ,(คน - NOUN),(ตาม - VERB),1
, , ,, , ,(พิธีกรรม - NOUN),(แปลกประหลาด - VERB),1
, , ,, , ,(พิธีกรรม - NOUN),(สังเกตเห็น - VERB),5
, , ,, , ,(พิธีกรรม - NOUN),(คือ - VERB),7
, , ,, , ,(พิธีกรรม - NOUN),(ปรารถนา - VERB),10
, , ,, , ,(พิธีกรรม - NOUN),(เติมเต็ม - VERB),13
, , ,, , ,(พิธีกรรม - NOUN),(กลับ - VERB),15
, , ,, , ,(พิธีกรรม - NOUN),(มา - VERB),16
, , ,, , ,(พิธีกรรม - NOUN),(ที่นี่ - VERB),17
, , ,, , ,(พิธีกรรม - NOUN),(ระเบิด - VERB),19
, , ,, , ,(พิธีกรรม - NOUN),(แสดง - VERB),23
, , ,, , ,(ผู้คน - NOUN),(ปรารถนา - VERB),0
, , ,, , ,(ผู้คน - NOUN),(เติมเต็ม - VERB),3
, , ,, , ,(ผู้คน - NOUN),(กลับ - VERB),5
, , ,, , ,(ผู้คน - NOUN),(มา - VERB),6
, , ,, , ,(ผู้คน - NOUN),(ที่นี่ - VERB),7
, , ,, , ,(ผู้คน - NOUN),(ระเบิด - VERB),9
, , ,, , ,(ผู้คน - NOUN),(แสดง - VERB),13
, , ,, , ,(แครก - NOUN),(แสดง - VERB),2
, , ,, , ,(เกอร์ - NOUN),(แสดง - VERB),1
, , ,, , ,(คอมเพล็กซ์ - NOUN),(มี - VERB),2
, , ,, , ,(ของวัด - NOUN),(มี - VERB),1
, , ,, , ,(ประสบการณ์ - NOUN),(น่าทึ่ง - VERB),1
, , ,, , ,(ประสบการณ์ - NOUN),(อธิบาย - VERB),6
, , ,, , ,(ไกด์ - NOUN),(อธิบาย - VERB),2
, , ,, , ,(จุด - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(จุด - NOUN),(ชม - VERB),3
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(ครั้ง - NOUN),(รีบ - VERB),2
, , ,, , ,(ครั้ง - NOUN),(หน่อย - VERB),3
, , ,, , ,(ครั้ง - NOUN),(ชอบ - VERB),7
, , ,, , ,(สถานที่ - NOUN),(ส่ง - VERB),4
, , ,, , ,(สถานที่ - NOUN),(อธิษฐาน - VERB),6
, , ,, , ,(สถานที่ - NOUN),(ออก - VERB),7
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),8
, , ,, , ,(สถานที่ - NOUN),(แสดง - VERB),10
, , ,, , ,(สถานที่ - NOUN),(ขอบคุณ - VERB),12
, , ,, , ,(คำ - NOUN),(อธิษฐาน - VERB),0
, , ,, , ,(คำ - NOUN),(ออก - VERB),1
, , ,, , ,(คำ - NOUN),(ไป - VERB),2
, , ,, , ,(คำ - NOUN),(แสดง - VERB),4
, , ,, , ,(คำ - NOUN),(ขอบคุณ - VERB),6
, , ,, , ,(ความ - NOUN),(ขอบคุณ - VERB),0
, , ,, , ,(สถานที่ - NOUN),(เหมาะ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(สำรวจ - VERB),4
, , ,, , ,(การ - NOUN),(สำรวจ - VERB),0
, , ,, , ,(คน - NOUN),(ระวัง - VERB),1
, , ,, , ,(คน - NOUN),(เป็น - VERB),7
, , ,, , ,(เสื้อผ้า - NOUN),(เป็น - VERB),4
, , ,, , ,(คอมเพล็กซ์ - NOUN),(เป็น - VERB),4
, , ,, , ,(คอมเพล็กซ์ - NOUN),(ชม - VERB),8
, , ,, , ,(ของวัด - NOUN),(เป็น - VERB),3
, , ,, , ,(ของวัด - NOUN),(ชม - VERB),7
, , ,, , ,(แห่ง - NOUN),(เป็น - VERB),2
, , ,, , ,(แห่ง - NOUN),(ชม - VERB),6
, , ,, , ,(ส่วนหนึ่ง - NOUN),(ชม - VERB),2
, , ,, , ,(ทัวร์ - NOUN),(ชม - VERB),0
, , ,, , ,(วัด - NOUN),(ซับซ้อน - VERB),1
, , ,, , ,(วัด - NOUN),(ประกอบ - VERB),5
, , ,, , ,(วัด - NOUN),(แตกต่าง - VERB),10
, , ,, , ,(ขนาด - NOUN),(ประกอบ - VERB),2
, , ,, , ,(ขนาด - NOUN),(แตกต่าง - VERB),7
, , ,, , ,(วัด - NOUN),(แตกต่าง - VERB),1
, , ,, , ,(สถาปัตยกรรม - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(คุณ - NOUN),(ใช้ - VERB),1
, , ,, , ,(คุณ - NOUN),(สังเกต - VERB),7
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),12
, , ,, , ,(เวลา - NOUN),(สังเกต - VERB),4
, , ,, , ,(เวลา - NOUN),(สวยงาม - VERB),9
, , ,, , ,(ชั่วโมง - NOUN),(สังเกต - VERB),2
, , ,, , ,(ชั่วโมง - NOUN),(สวยงาม - VERB),7
, , ,, , ,(การ - NOUN),(สังเกต - VERB),0
, , ,, , ,(การ - NOUN),(สวยงาม - VERB),5
, , ,, , ,(สีสัน - NOUN),(สวยงาม - VERB),3
, , ,, , ,(ลวดลาย - NOUN),(สวยงาม - VERB),1
, , ,, , ,(เวลา - NOUN),(เป็น - VERB),4
, , ,, , ,(เวลา - NOUN),(ได้รับ - VERB),7
, , ,, , ,(เวลา - NOUN),(จัดสรร - VERB),9
, , ,, , ,(ครึ่งชัวโมง - NOUN),(เป็น - VERB),2
, , ,, , ,(ครึ่งชัวโมง - NOUN),(ได้รับ - VERB),5
, , ,, , ,(ครึ่งชัวโมง - NOUN),(จัดสรร - VERB),7
, , ,, , ,(เวลา - NOUN),(ได้รับ - VERB),1
, , ,, , ,(เวลา - NOUN),(จัดสรร - VERB),3
, , ,, , ,(การ - NOUN),(จัดสรร - VERB),0
, , ,, , ,(คุณ - NOUN),(เข้า - VERB),0
, , ,, , ,(คุณ - NOUN),(ไป - VERB),1
, , ,, , ,(คุณ - NOUN),(รู้สึก - VERB),7
, , ,, , ,(คุณ - NOUN),(สงบ - VERB),10
, , ,, , ,(คุณ - NOUN),(ความเงียบสงบ - VERB),12
, , ,, , ,(วัด - NOUN),(รู้สึก - VERB),3
, , ,, , ,(วัด - NOUN),(สงบ - VERB),6
, , ,, , ,(วัด - NOUN),(ความเงียบสงบ - VERB),8
, , ,, , ,(คุณ - NOUN),(รู้สึก - VERB),1
, , ,, , ,(คุณ - NOUN),(สงบ - VERB),4
, , ,, , ,(คุณ - NOUN),(ความเงียบสงบ - VERB),6
, , ,, , ,(ความ - NOUN),(สงบ - VERB),0
, , ,, , ,(ความ - NOUN),(ความเงียบสงบ - VERB),2
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เยี่ยม - VERB),3
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),4
, , ,, , ,(การ - NOUN),(ขึ้น - VERB),0
, , ,, , ,(การ - NOUN),(เป็น - VERB),2
, , ,, , ,(การ - NOUN),(อธิบาย - VERB),8
, , ,, , ,(เครื่อง - NOUN),(เป็น - VERB),0
, , ,, , ,(เครื่อง - NOUN),(อธิบาย - VERB),6
, , ,, , ,(ภาษา - NOUN),(อธิบาย - VERB),4
, , ,, , ,(พิพิธภัณฑ์ - NOUN),(ประดับ - VERB),1
, , ,, , ,(พิพิธภัณฑ์ - NOUN),(สวยงาม - VERB),5
, , ,, , ,(เครื่องประดับ - NOUN),(สวยงาม - VERB),1
, , ,, , ,(การ - NOUN),(ตกแต่ง - VERB),0
, , ,, , ,(ช่วงเวลา - NOUN),(น่าตกใจ - VERB),1
, , ,, , ,(ช่วงเวลา - NOUN),(ใส่ - VERB),7
, , ,, , ,(ช่วงเวลา - NOUN),(ประทัด - VERB),8
, , ,, , ,(ช่วงเวลา - NOUN),(เข้า - VERB),9
, , ,, , ,(ช่วงเวลา - NOUN),(ไป - VERB),10
, , ,, , ,(ช่วงเวลา - NOUN),(ยิง - VERB),15
, , ,, , ,(ช่วงเวลา - NOUN),(ได้ยิน - VERB),20
, , ,, , ,(ช่วงเวลา - NOUN),(อยู่ - VERB),29
, , ,, , ,(ชาย - NOUN),(ใส่ - VERB),2
, , ,, , ,(ชาย - NOUN),(ประทัด - VERB),3
, , ,, , ,(ชาย - NOUN),(เข้า - VERB),4
, , ,, , ,(ชาย - NOUN),(ไป - VERB),5
, , ,, , ,(ชาย - NOUN),(ยิง - VERB),10
, , ,, , ,(ชาย - NOUN),(ได้ยิน - VERB),15
, , ,, , ,(ชาย - NOUN),(อยู่ - VERB),24
, , ,, , ,(คน - NOUN),(ใส่ - VERB),1
, , ,, , ,(คน - NOUN),(ประทัด - VERB),2
, , ,, , ,(คน - NOUN),(เข้า - VERB),3
, , ,, , ,(คน - NOUN),(ไป - VERB),4
, , ,, , ,(คน - NOUN),(ยิง - VERB),9
, , ,, , ,(คน - NOUN),(ได้ยิน - VERB),14
, , ,, , ,(คน - NOUN),(อยู่ - VERB),23
, , ,, , ,(กอง - NOUN),(ยิง - VERB),2
, , ,, , ,(กอง - NOUN),(ได้ยิน - VERB),7
, , ,, , ,(กอง - NOUN),(อยู่ - VERB),16
, , ,, , ,(อิฐ - NOUN),(ยิง - VERB),1
, , ,, , ,(อิฐ - NOUN),(ได้ยิน - VERB),6
, , ,, , ,(อิฐ - NOUN),(อยู่ - VERB),15
, , ,, , ,(เสียง - NOUN),(อยู่ - VERB),7
, , ,, , ,(ขนาด - NOUN),(อยู่ - VERB),6
, , ,, , ,(กอง - NOUN),(อยู่ - VERB),1
, , ,, , ,(ไม่ใช่ - NOUN),(รบกวน - VERB),3
, , ,, , ,(คน - NOUN),(รบกวน - VERB),2
