noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(พระพุทธรูป - NOUN),(นั่ง - VERB),0
, , ,, , ,(เอ - NOUN),(ดี - VERB),4
, , ,, , ,(เอ - NOUN),(มี - VERB),6
, , ,, , ,(เอ - NOUN),(ดู - VERB),10
, , ,, , ,(เวอ - NOUN),(ดี - VERB),3
, , ,, , ,(เวอ - NOUN),(มี - VERB),5
, , ,, , ,(เวอ - NOUN),(ดู - VERB),9
, , ,, , ,(รี่ - NOUN),(ดี - VERB),2
, , ,, , ,(รี่ - NOUN),(มี - VERB),4
, , ,, , ,(รี่ - NOUN),(ดู - VERB),8
, , ,, , ,(วัด - NOUN),(ดี - VERB),1
, , ,, , ,(วัด - NOUN),(มี - VERB),3
, , ,, , ,(วัด - NOUN),(ดู - VERB),7
, , ,, , ,(จำนวน - NOUN),(ดู - VERB),2
, , ,, , ,(วัด - NOUN),(ได้ยิน - VERB),4
, , ,, , ,(วัด - NOUN),(ประทัด - VERB),8
, , ,, , ,(วัด - NOUN),(ถวาย - VERB),11
, , ,, , ,(คุณ - NOUN),(ได้ยิน - VERB),2
, , ,, , ,(คุณ - NOUN),(ประทัด - VERB),6
, , ,, , ,(คุณ - NOUN),(ถวาย - VERB),9
, , ,, , ,(เสียง - NOUN),(ประทัด - VERB),2
, , ,, , ,(เสียง - NOUN),(ถวาย - VERB),5
, , ,, , ,(พลุ - NOUN),(ประทัด - VERB),0
, , ,, , ,(พลุ - NOUN),(ถวาย - VERB),3
, , ,, , ,(วิว - NOUN),(มี - VERB),4
, , ,, , ,(วิว - NOUN),(อยู่ - VERB),7
, , ,, , ,(ชั้น - NOUN),(มี - VERB),1
, , ,, , ,(ชั้น - NOUN),(อยู่ - VERB),4
, , ,, , ,(พระพุทธรูป - NOUN),(อยู่ - VERB),1
, , ,, , ,(สวน - NOUN),(ได้รับ - VERB),0
, , ,, , ,(สวน - NOUN),(ดูแล - VERB),2
, , ,, , ,(การ - NOUN),(ดูแล - VERB),0
, , ,, , ,(ครั้ง - NOUN),(เดินทาง - VERB),5
, , ,, , ,(ครั้ง - NOUN),(แย่ - VERB),6
, , ,, , ,(ครอบครัว - NOUN),(เดินทาง - VERB),2
, , ,, , ,(ครอบครัว - NOUN),(แย่ - VERB),3
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(การ - NOUN),(แย่ - VERB),1
, , ,, , ,(เสื้อกล้าม - NOUN),(ซื้อ - VERB),4
, , ,, , ,(เสื้อกล้าม - NOUN),(สวด - VERB),7
, , ,, , ,(เสื้อกล้าม - NOUN),(ภาวนา - VERB),8
, , ,, , ,(เสื้อกล้าม - NOUN),(ต้องการ - VERB),13
, , ,, , ,(กางเกงขาสั้น - NOUN),(ซื้อ - VERB),3
, , ,, , ,(กางเกงขาสั้น - NOUN),(สวด - VERB),6
, , ,, , ,(กางเกงขาสั้น - NOUN),(ภาวนา - VERB),7
, , ,, , ,(กางเกงขาสั้น - NOUN),(ต้องการ - VERB),12
, , ,, , ,(เข่า - NOUN),(ซื้อ - VERB),1
, , ,, , ,(เข่า - NOUN),(สวด - VERB),4
, , ,, , ,(เข่า - NOUN),(ภาวนา - VERB),5
, , ,, , ,(เข่า - NOUN),(ต้องการ - VERB),10
, , ,, , ,(ไม้เท้า - NOUN),(สวด - VERB),1
, , ,, , ,(ไม้เท้า - NOUN),(ภาวนา - VERB),2
, , ,, , ,(ไม้เท้า - NOUN),(ต้องการ - VERB),7
, , ,, , ,(สิ่ง - NOUN),(ต้องการ - VERB),2
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(วัด - NOUN),(ฉลอง - VERB),0
, , ,, , ,(วัด - NOUN),(คาดหวัง - VERB),3
, , ,, , ,(ความ - NOUN),(คาดหวัง - VERB),0
, , ,, , ,(คน - NOUN),(บูชา - VERB),1
, , ,, , ,(ผู้อื่น - NOUN),(หลีกเลี่ยง - VERB),3
, , ,, , ,(ผู้อื่น - NOUN),(ถ่ายรูป - VERB),5
, , ,, , ,(ผู้อื่น - NOUN),(บูชา - VERB),8
, , ,, , ,(ผู้อื่น - NOUN),(แต่งกาย - VERB),10
, , ,, , ,(วัด - NOUN),(หลีกเลี่ยง - VERB),1
, , ,, , ,(วัด - NOUN),(ถ่ายรูป - VERB),3
, , ,, , ,(วัด - NOUN),(บูชา - VERB),6
, , ,, , ,(วัด - NOUN),(แต่งกาย - VERB),8
, , ,, , ,(การ - NOUN),(ถ่ายรูป - VERB),0
, , ,, , ,(การ - NOUN),(บูชา - VERB),3
, , ,, , ,(การ - NOUN),(แต่งกาย - VERB),5
, , ,, , ,(ผู้คน - NOUN),(บูชา - VERB),1
, , ,, , ,(ผู้คน - NOUN),(แต่งกาย - VERB),3
, , ,, , ,(เวลา - NOUN),(เร่งรีบ - VERB),0
, , ,, , ,(เวลา - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(เวลา - NOUN),(ชม - VERB),5
, , ,, , ,(เวลา - NOUN),(ไกล - VERB),15
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(การ - NOUN),(ไกล - VERB),11
, , ,, , ,(ตาราง - NOUN),(ไกล - VERB),4
, , ,, , ,(ทัวร์ - NOUN),(ไกล - VERB),3
, , ,, , ,(เวลา - NOUN),(ออก - VERB),8
, , ,, , ,(เวลา - NOUN),(เดินทาง - VERB),9
, , ,, , ,(เวลา - NOUN),(ไป - VERB),10
, , ,, , ,(นาที - NOUN),(ออก - VERB),4
, , ,, , ,(นาที - NOUN),(เดินทาง - VERB),5
, , ,, , ,(นาที - NOUN),(ไป - VERB),6
, , ,, , ,(สถานที่ - NOUN),(ออก - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เดินทาง - VERB),3
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),3
, , ,, , ,(สถานที่ - NOUN),(น่าทึ่ง - VERB),6
, , ,, , ,(สถานที่ - NOUN),(เห็น - VERB),14
, , ,, , ,(วัด - NOUN),(น่าทึ่ง - VERB),1
, , ,, , ,(วัด - NOUN),(เห็น - VERB),9
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัด - NOUN),(จับ - VERB),2
, , ,, , ,(การ - NOUN),(เดิน - VERB),0
, , ,, , ,(การ - NOUN),(ลง - VERB),3
, , ,, , ,(ความ - NOUN),(เงียบ - VERB),0
, , ,, , ,(ความ - NOUN),(ทำลาย - VERB),2
, , ,, , ,(ความ - NOUN),(ขับ - VERB),8
, , ,, , ,(ความ - NOUN),(ออก - VERB),9
, , ,, , ,(ความ - NOUN),(ไป - VERB),10
, , ,, , ,(ความ - NOUN),(ขอบคุณ - VERB),13
, , ,, , ,(แครก - NOUN),(ขับ - VERB),3
, , ,, , ,(แครก - NOUN),(ออก - VERB),4
, , ,, , ,(แครก - NOUN),(ไป - VERB),5
, , ,, , ,(แครก - NOUN),(ขอบคุณ - VERB),8
, , ,, , ,(เกอร์ - NOUN),(ขับ - VERB),2
, , ,, , ,(เกอร์ - NOUN),(ออก - VERB),3
, , ,, , ,(เกอร์ - NOUN),(ไป - VERB),4
, , ,, , ,(เกอร์ - NOUN),(ขอบคุณ - VERB),7
, , ,, , ,(ความ - NOUN),(ขอบคุณ - VERB),0
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(ประเทศ - NOUN),(รับ - VERB),4
, , ,, , ,(ประเทศ - NOUN),(ทำ - VERB),10
, , ,, , ,(ประเทศ - NOUN),(เป็น - VERB),11
, , ,, , ,(จำนวน - NOUN),(ทำ - VERB),4
, , ,, , ,(จำนวน - NOUN),(เป็น - VERB),5
, , ,, , ,(ฝูงชน - NOUN),(ทำ - VERB),1
, , ,, , ,(ฝูงชน - NOUN),(เป็น - VERB),2
, , ,, , ,(นักท่องเที่ยว - NOUN),(ทำ - VERB),0
, , ,, , ,(นักท่องเที่ยว - NOUN),(เป็น - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ฉลอง - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),3
, , ,, , ,(สถานที่ - NOUN),(สวยงาม - VERB),7
, , ,, , ,(วัด - NOUN),(ฉลอง - VERB),0
, , ,, , ,(วัด - NOUN),(เป็น - VERB),1
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(อาคาร - NOUN),(มี - VERB),0
, , ,, , ,(อาคาร - NOUN),(ตกแต่ง - VERB),4
, , ,, , ,(ความ - NOUN),(ตกแต่ง - VERB),2
, , ,, , ,(ค่าธรรมเนียม - NOUN),(เข้า - VERB),1
, , ,, , ,(ค่าธรรมเนียม - NOUN),(ขอ - VERB),3
, , ,, , ,(ค่าธรรมเนียม - NOUN),(แนะนำ - VERB),4
, , ,, , ,(ค่าธรรมเนียม - NOUN),(แต่งกาย - VERB),6
, , ,, , ,(สุดยอด - NOUN),(เห็น - VERB),2
, , ,, , ,(ความแตกต่าง - NOUN),(จำเป็น - VERB),3
, , ,, , ,(ความแตกต่าง - NOUN),(มี - VERB),7
, , ,, , ,(สิ่ง - NOUN),(จำเป็น - VERB),1
, , ,, , ,(สิ่ง - NOUN),(มี - VERB),5
, , ,, , ,(สิ่ง - NOUN),(มี - VERB),1
, , ,, , ,(สวน - NOUN),(เข้า - VERB),1
, , ,, , ,(ช้า - NOUN),(เข้า - VERB),2
, , ,, , ,(ช้า - NOUN),(ไป - VERB),3
, , ,, , ,(คน - NOUN),(น่ารัก - VERB),0
, , ,, , ,(คน - NOUN),(เดิน - VERB),1
, , ,, , ,(คน - NOUN),(ไป - VERB),2
, , ,, , ,(คน - NOUN),(รอบๆ - VERB),3
, , ,, , ,(สวน - NOUN),(ดี - VERB),3
, , ,, , ,(สวน - NOUN),(รับ - VERB),11
, , ,, , ,(ห้องน้ำ - NOUN),(ดี - VERB),1
, , ,, , ,(ห้องน้ำ - NOUN),(รับ - VERB),9
, , ,, , ,(สถานที่ - NOUN),(รับ - VERB),5
, , ,, , ,(แห่ง - NOUN),(รับ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),1
, , ,, , ,(สถานที่ - NOUN),(น่ารัก - VERB),3
, , ,, , ,(สถานที่ - NOUN),(ความร้อน - VERB),5
, , ,, , ,(สถานที่ - NOUN),(เตะ - VERB),6
, , ,, , ,(สถานที่ - NOUN),(เข้า - VERB),7
, , ,, , ,(ขนาด - NOUN),(ยอดเยี่ยม - VERB),4
, , ,, , ,(พื้นที่ - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(คู่มือ - NOUN),(มี - VERB),0
, , ,, , ,(คู่มือ - NOUN),(มี - VERB),3
, , ,, , ,(ประโยชน์ - NOUN),(มี - VERB),1
, , ,, , ,(การ - NOUN),(ตกแต่งภายใน - VERB),0
, , ,, , ,(การ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(การ - NOUN),(ไป - VERB),3
, , ,, , ,(อาหาร - NOUN),(ย่อ - VERB),2
, , ,, , ,(เครื่องดื่ม - NOUN),(ย่อ - VERB),1
, , ,, , ,(ตลาด - NOUN),(ย่อ - VERB),0
, , ,, , ,(วัด - NOUN),(ตั้ง - VERB),1
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),1
, , ,, , ,(คุณ - NOUN),(สวดอ้อนวอน - VERB),4
, , ,, , ,(ผู้คน - NOUN),(สวดอ้อนวอน - VERB),1
, , ,, , ,(คุณ - NOUN),(ทำ - VERB),2
, , ,, , ,(ช่วง - NOUN),(มี - VERB),2
, , ,, , ,(ช่วง - NOUN),(ไฟไหม้ - VERB),9
, , ,, , ,(กลางวัน - NOUN),(มี - VERB),1
, , ,, , ,(กลางวัน - NOUN),(ไฟไหม้ - VERB),8
, , ,, , ,(ครัง - NOUN),(ไฟไหม้ - VERB),4
, , ,, , ,(แครก - NOUN),(ไฟไหม้ - VERB),2
, , ,, , ,(เกอร์ - NOUN),(ไฟไหม้ - VERB),1
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),6
, , ,, , ,(วัด - NOUN),(เข้า - VERB),12
, , ,, , ,(วัด - NOUN),(มา - VERB),13
, , ,, , ,(ตอนเย็น - NOUN),(สวยงาม - VERB),3
, , ,, , ,(ตอนเย็น - NOUN),(เข้า - VERB),9
, , ,, , ,(ตอนเย็น - NOUN),(มา - VERB),10
, , ,, , ,(แสง - NOUN),(เข้า - VERB),2
, , ,, , ,(แสง - NOUN),(มา - VERB),3
, , ,, , ,(ค่าบริการ - NOUN),(พูด - VERB),6
, , ,, , ,(บาท - NOUN),(พูด - VERB),3
, , ,, , ,(สลิป - NOUN),(พูด - VERB),0
, , ,, , ,(สถานที่ - NOUN),(เดินทาง - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ผ่าน - VERB),7
, , ,, , ,(สถานที่ - NOUN),(เกาะ - VERB),8
, , ,, , ,(แห่ง - NOUN),(เดินทาง - VERB),3
, , ,, , ,(แห่ง - NOUN),(ผ่าน - VERB),6
, , ,, , ,(แห่ง - NOUN),(เกาะ - VERB),7
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(การ - NOUN),(ผ่าน - VERB),3
, , ,, , ,(การ - NOUN),(เกาะ - VERB),4
, , ,, , ,(วัด - NOUN),(เป็น - VERB),0
, , ,, , ,(วัด - NOUN),(มี - VERB),8
, , ,, , ,(วัด - NOUN),(เยี่ยม - VERB),10
, , ,, , ,(วัด - NOUN),(ชม - VERB),11
, , ,, , ,(สามชั้น - NOUN),(มี - VERB),6
, , ,, , ,(สามชั้น - NOUN),(เยี่ยม - VERB),8
, , ,, , ,(สามชั้น - NOUN),(ชม - VERB),9
, , ,, , ,(วัด - NOUN),(มี - VERB),1
, , ,, , ,(วัด - NOUN),(เยี่ยม - VERB),3
, , ,, , ,(วัด - NOUN),(ชม - VERB),4
, , ,, , ,(ผู้ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(ผู้ - NOUN),(ชม - VERB),1
, , ,, , ,(อาคาร - NOUN),(สูง - VERB),1
, , ,, , ,(อาคาร - NOUN),(ของวัด - VERB),3
, , ,, , ,(อาคาร - NOUN),(ฉลอง - VERB),4
, , ,, , ,(อาคาร - NOUN),(เป็น - VERB),5
, , ,, , ,(อาคาร - NOUN),(ปกป้อง - VERB),12
, , ,, , ,(เจดีย์ - NOUN),(ปกป้อง - VERB),5
, , ,, , ,(เมตร - NOUN),(ปกป้อง - VERB),1
, , ,, , ,(วัด - NOUN),(สร้าง - VERB),1
, , ,, , ,(ผนัง - NOUN),(ตกแต่ง - VERB),3
, , ,, , ,(ผนัง - NOUN),(สวยงาม - VERB),7
, , ,, , ,(เพดาน - NOUN),(ตกแต่ง - VERB),1
, , ,, , ,(เพดาน - NOUN),(สวยงาม - VERB),5
, , ,, , ,(ของวัด - NOUN),(ตกแต่ง - VERB),0
, , ,, , ,(ของวัด - NOUN),(สวยงาม - VERB),4
, , ,, , ,(ภาพวาด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(เสียง - NOUN),(มี - VERB),3
, , ,, , ,(เสียง - NOUN),(ระเบิด - VERB),5
, , ,, , ,(การ - NOUN),(ระเบิด - VERB),0
, , ,, , ,(วิธี - NOUN),(ทำบุญ - VERB),2
, , ,, , ,(วิธี - NOUN),(ปรารถนา - VERB),5
, , ,, , ,(วิธี - NOUN),(เป็น - VERB),8
, , ,, , ,(ความ - NOUN),(ปรารถนา - VERB),0
, , ,, , ,(ความ - NOUN),(เป็น - VERB),3
, , ,, , ,(คุณ - NOUN),(เป็น - VERB),0
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(การ - NOUN),(ต้องหา - VERB),10
, , ,, , ,(วัน - NOUN),(ต้องหา - VERB),8
, , ,, , ,(คนขับ - NOUN),(ต้องหา - VERB),3
, , ,, , ,(คุณ - NOUN),(ต้องหา - VERB),0
, , ,, , ,(ผลงาน - NOUN),(ยอดเยี่ยม - VERB),5
, , ,, , ,(ผลงาน - NOUN),(สร้าง - VERB),7
, , ,, , ,(ผลงาน - NOUN),(งดงาม - VERB),16
, , ,, , ,(ชิ้นเอก - NOUN),(ยอดเยี่ยม - VERB),4
, , ,, , ,(ชิ้นเอก - NOUN),(สร้าง - VERB),6
, , ,, , ,(ชิ้นเอก - NOUN),(งดงาม - VERB),15
, , ,, , ,(ศิลปะ - NOUN),(ยอดเยี่ยม - VERB),2
, , ,, , ,(ศิลปะ - NOUN),(สร้าง - VERB),4
, , ,, , ,(ศิลปะ - NOUN),(งดงาม - VERB),13
, , ,, , ,(ปี - NOUN),(งดงาม - VERB),3
, , ,, , ,(ทิวทัศน์ - NOUN),(งดงาม - VERB),1
, , ,, , ,(วัด - NOUN),(ได้รับ - VERB),3
, , ,, , ,(วัด - NOUN),(ดูแล - VERB),5
, , ,, , ,(วัด - NOUN),(คิด - VERB),10
, , ,, , ,(วัด - NOUN),(พบ - VERB),15
, , ,, , ,(วัด - NOUN),(มา - VERB),17
, , ,, , ,(วัด - NOUN),(เยือน - VERB),18
, , ,, , ,(วัด - NOUN),(คุ้มค่า - VERB),20
, , ,, , ,(การ - NOUN),(ดูแล - VERB),0
, , ,, , ,(การ - NOUN),(คิด - VERB),5
, , ,, , ,(การ - NOUN),(พบ - VERB),10
, , ,, , ,(การ - NOUN),(มา - VERB),12
, , ,, , ,(การ - NOUN),(เยือน - VERB),13
, , ,, , ,(การ - NOUN),(คุ้มค่า - VERB),15
, , ,, , ,(คน - NOUN),(พบ - VERB),2
, , ,, , ,(คน - NOUN),(มา - VERB),4
, , ,, , ,(คน - NOUN),(เยือน - VERB),5
, , ,, , ,(คน - NOUN),(คุ้มค่า - VERB),7
, , ,, , ,(ว่าการ - NOUN),(มา - VERB),0
, , ,, , ,(ว่าการ - NOUN),(เยือน - VERB),1
, , ,, , ,(ว่าการ - NOUN),(คุ้มค่า - VERB),3
, , ,, , ,(ที่นี่ - NOUN),(คุ้มค่า - VERB),0
, , ,, , ,(วัด - NOUN),(อยู่ - VERB),1
, , ,, , ,(วัด - NOUN),(เตรียมตัว - VERB),7
, , ,, , ,(วัด - NOUN),(พร้อม - VERB),9
, , ,, , ,(วัด - NOUN),(ปีน - VERB),12
, , ,, , ,(ชั้น - NOUN),(เตรียมตัว - VERB),2
, , ,, , ,(ชั้น - NOUN),(พร้อม - VERB),4
, , ,, , ,(ชั้น - NOUN),(ปีน - VERB),7
, , ,, , ,(การ - NOUN),(ปีน - VERB),0
, , ,, , ,(สถานที่ - NOUN),(น่าตื่นตาตื่นใจ - VERB),1
, , ,, , ,(สะดวก - NOUN),(เป็น - VERB),3
, , ,, , ,(พนักงาน - NOUN),(เป็น - VERB),1
, , ,, , ,(การ - NOUN),(เที่ยวชม - VERB),0
, , ,, , ,(การ - NOUN),(มี - VERB),1
, , ,, , ,(การ - NOUN),(มี - VERB),6
, , ,, , ,(การ - NOUN),(สวยงาม - VERB),9
, , ,, , ,(การ - NOUN),(น่าสนใจ - VERB),11
, , ,, , ,(วัดไทย - NOUN),(มี - VERB),3
, , ,, , ,(วัดไทย - NOUN),(สวยงาม - VERB),6
, , ,, , ,(วัดไทย - NOUN),(น่าสนใจ - VERB),8
, , ,, , ,(แห่ง - NOUN),(มี - VERB),1
, , ,, , ,(แห่ง - NOUN),(สวยงาม - VERB),4
, , ,, , ,(แห่ง - NOUN),(น่าสนใจ - VERB),6
, , ,, , ,(สถาปัตยกรรม - NOUN),(สวยงาม - VERB),1
, , ,, , ,(สถาปัตยกรรม - NOUN),(น่าสนใจ - VERB),3
, , ,, , ,(ไฮไลท์ - NOUN),(เดินทาง - VERB),1
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(สถานที่ - NOUN),(น่าสนใจ - VERB),1
, , ,, , ,(การ - NOUN),(เปิดเผย - VERB),0
, , ,, , ,(เยี่ยม - NOUN),(ชม - VERB),0
, , ,, , ,(เยี่ยม - NOUN),(สวยงาม - VERB),3
, , ,, , ,(เยี่ยม - NOUN),(เป็น - VERB),12
, , ,, , ,(เยี่ยม - NOUN),(ประทับใจ - VERB),20
, , ,, , ,(วัด - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วัด - NOUN),(เป็น - VERB),10
, , ,, , ,(วัด - NOUN),(ประทับใจ - VERB),18
, , ,, , ,(แห่ง - NOUN),(เป็น - VERB),7
, , ,, , ,(แห่ง - NOUN),(ประทับใจ - VERB),15
, , ,, , ,(ลูกชาย - NOUN),(เป็น - VERB),4
, , ,, , ,(ลูกชาย - NOUN),(ประทับใจ - VERB),12
, , ,, , ,(วัยรุ่น - NOUN),(เป็น - VERB),3
, , ,, , ,(วัยรุ่น - NOUN),(ประทับใจ - VERB),11
, , ,, , ,(ส่วนหนึ่ง - NOUN),(ประทับใจ - VERB),6
, , ,, , ,(สถาปัตยกรรม - NOUN),(ประทับใจ - VERB),4
, , ,, , ,(ทัวร์ - NOUN),(ประทับใจ - VERB),3
, , ,, , ,(เมือง - NOUN),(ประทับใจ - VERB),2
, , ,, , ,(วัด - NOUN),(ใส่ - VERB),1
, , ,, , ,(วัด - NOUN),(ปีน - VERB),7
, , ,, , ,(วัด - NOUN),(ชม - VERB),10
, , ,, , ,(รองเท้า - NOUN),(ปีน - VERB),4
, , ,, , ,(รองเท้า - NOUN),(ชม - VERB),7
, , ,, , ,(คุณ - NOUN),(ปีน - VERB),1
, , ,, , ,(คุณ - NOUN),(ชม - VERB),4
, , ,, , ,(หอคอย - NOUN),(ชม - VERB),1
, , ,, , ,(บรรดา - NOUN),(พึมพำ - VERB),4
, , ,, , ,(บรรดา - NOUN),(ไป - VERB),5
, , ,, , ,(บรรดา - NOUN),(รอบๆ - VERB),6
, , ,, , ,(นักท่องเที่ยว - NOUN),(พึมพำ - VERB),3
, , ,, , ,(นักท่องเที่ยว - NOUN),(ไป - VERB),4
, , ,, , ,(นักท่องเที่ยว - NOUN),(รอบๆ - VERB),5
, , ,, , ,(จำนวน - NOUN),(พึมพำ - VERB),2
, , ,, , ,(จำนวน - NOUN),(ไป - VERB),3
, , ,, , ,(จำนวน - NOUN),(รอบๆ - VERB),4
, , ,, , ,(ช่วง - NOUN),(รู้สึก - VERB),3
, , ,, , ,(ช่วง - NOUN),(สงบ - VERB),6
, , ,, , ,(ฤดูท่องเที่ยว - NOUN),(รู้สึก - VERB),2
, , ,, , ,(ฤดูท่องเที่ยว - NOUN),(สงบ - VERB),5
, , ,, , ,(คุณ - NOUN),(รู้สึก - VERB),1
, , ,, , ,(คุณ - NOUN),(สงบ - VERB),4
, , ,, , ,(ความ - NOUN),(สงบ - VERB),0
, , ,, , ,(สิ่ง - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(สิ่ง - NOUN),(ชม - VERB),5
, , ,, , ,(ควรค่า - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(ควรค่า - NOUN),(ชม - VERB),3
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(คุณ - NOUN),(นับถือ - VERB),0
, , ,, , ,(คุณ - NOUN),(น่าเบื่อ - VERB),5
, , ,, , ,(คุณ - NOUN),(ที่นี่ - VERB),11
, , ,, , ,(คุณ - NOUN),(สวดอ้อนวอน - VERB),13
, , ,, , ,(ศาสนาพุทธ - NOUN),(น่าเบื่อ - VERB),3
, , ,, , ,(ศาสนาพุทธ - NOUN),(ที่นี่ - VERB),9
, , ,, , ,(ศาสนาพุทธ - NOUN),(สวดอ้อนวอน - VERB),11
, , ,, , ,(คุณ - NOUN),(ที่นี่ - VERB),3
, , ,, , ,(คุณ - NOUN),(สวดอ้อนวอน - VERB),5
, , ,, , ,(คุณ - NOUN),(ที่นี่ - VERB),1
, , ,, , ,(คุณ - NOUN),(สวดอ้อนวอน - VERB),3
, , ,, , ,(คนอื่น - NOUN),(ใช้ - VERB),1
, , ,, , ,(คนอื่น - NOUN),(เยี่ยม - VERB),7
, , ,, , ,(คนอื่น - NOUN),(ชม - VERB),8
, , ,, , ,(เวลา - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(เวลา - NOUN),(ชม - VERB),5
, , ,, , ,(นาที - NOUN),(เยี่ยม - VERB),1
, , ,, , ,(นาที - NOUN),(ชม - VERB),2
, , ,, , ,(วัด - NOUN),(สำคัญ - VERB),1
, , ,, , ,(ภาพถ่าย - NOUN),(มี - VERB),1
