noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(สถานที่ - NOUN),(พร้อม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(ยอดเยี่ยม - VERB),8
, , ,, , ,(จังหวัด - NOUN),(พร้อม - VERB),1
, , ,, , ,(จังหวัด - NOUN),(ยอดเยี่ยม - VERB),4
, , ,, , ,(วิว - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(มุมมอง - NOUN),(น่ากลัว - VERB),0
, , ,, , ,(มุมมอง - NOUN),(เป็น - VERB),2
, , ,, , ,(มุมมอง - NOUN),(ยอดเยี่ยม - VERB),5
, , ,, , ,(มุมมอง - NOUN),(คลิก - VERB),8
, , ,, , ,(สถานที่ - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(สถานที่ - NOUN),(คลิก - VERB),4
, , ,, , ,(การ - NOUN),(คลิก - VERB),0
, , ,, , ,(บางสิ่งบางอย่าง - NOUN),(รู้สึก - VERB),0
, , ,, , ,(บางสิ่งบางอย่าง - NOUN),(ยืน - VERB),4
, , ,, , ,(การ - NOUN),(ยืน - VERB),0
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(ลง - VERB),2
, , ,, , ,(จุด - NOUN),(ไป - VERB),3
, , ,, , ,(จุด - NOUN),(มี - VERB),7
, , ,, , ,(วิว - NOUN),(ลง - VERB),0
, , ,, , ,(วิว - NOUN),(ไป - VERB),1
, , ,, , ,(วิว - NOUN),(มี - VERB),5
, , ,, , ,(จุด - NOUN),(มี - VERB),1
, , ,, , ,(วิธี - NOUN),(สวยงาม - VERB),1
, , ,, , ,(วิธี - NOUN),(เพลิดเพลิน - VERB),5
, , ,, , ,(การ - NOUN),(เพลิดเพลิน - VERB),0
, , ,, , ,(จักรยาน - NOUN),(มา - VERB),0
, , ,, , ,(จักรยาน - NOUN),(มา - VERB),4
, , ,, , ,(คุณ - NOUN),(มา - VERB),0
, , ,, , ,(คุณ - NOUN),(ติดตาม - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),4
, , ,, , ,(เส้นทาง - NOUN),(ไป - VERB),1
, , ,, , ,(เวลา - NOUN),(ใกล้ - VERB),0
, , ,, , ,(การ - NOUN),(ดู - VERB),0
, , ,, , ,(การ - NOUN),(ตก - VERB),2
, , ,, , ,(การ - NOUN),(มี - VERB),6
, , ,, , ,(การ - NOUN),(ส่อง - VERB),11
, , ,, , ,(การ - NOUN),(ผ่าน - VERB),12
, , ,, , ,(การ - NOUN),(ลง - VERB),17
, , ,, , ,(การ - NOUN),(มา - VERB),18
, , ,, , ,(การ - NOUN),(เคลื่อน - VERB),23
, , ,, , ,(การ - NOUN),(ลง - VERB),24
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(มี - VERB),4
, , ,, , ,(พระอาทิตย์ - NOUN),(ส่อง - VERB),9
, , ,, , ,(พระอาทิตย์ - NOUN),(ผ่าน - VERB),10
, , ,, , ,(พระอาทิตย์ - NOUN),(ลง - VERB),15
, , ,, , ,(พระอาทิตย์ - NOUN),(มา - VERB),16
, , ,, , ,(พระอาทิตย์ - NOUN),(เคลื่อน - VERB),21
, , ,, , ,(พระอาทิตย์ - NOUN),(ลง - VERB),22
, , ,, , ,(วันที่ - NOUN),(มี - VERB),0
, , ,, , ,(วันที่ - NOUN),(ส่อง - VERB),5
, , ,, , ,(วันที่ - NOUN),(ผ่าน - VERB),6
, , ,, , ,(วันที่ - NOUN),(ลง - VERB),11
, , ,, , ,(วันที่ - NOUN),(มา - VERB),12
, , ,, , ,(วันที่ - NOUN),(เคลื่อน - VERB),17
, , ,, , ,(วันที่ - NOUN),(ลง - VERB),18
, , ,, , ,(เมฆมาก - NOUN),(ส่อง - VERB),3
, , ,, , ,(เมฆมาก - NOUN),(ผ่าน - VERB),4
, , ,, , ,(เมฆมาก - NOUN),(ลง - VERB),9
, , ,, , ,(เมฆมาก - NOUN),(มา - VERB),10
, , ,, , ,(เมฆมาก - NOUN),(เคลื่อน - VERB),15
, , ,, , ,(เมฆมาก - NOUN),(ลง - VERB),16
, , ,, , ,(แสง - NOUN),(ส่อง - VERB),1
, , ,, , ,(แสง - NOUN),(ผ่าน - VERB),2
, , ,, , ,(แสง - NOUN),(ลง - VERB),7
, , ,, , ,(แสง - NOUN),(มา - VERB),8
, , ,, , ,(แสง - NOUN),(เคลื่อน - VERB),13
, , ,, , ,(แสง - NOUN),(ลง - VERB),14
, , ,, , ,(ดวงอาทิตย์ - NOUN),(ส่อง - VERB),0
, , ,, , ,(ดวงอาทิตย์ - NOUN),(ผ่าน - VERB),1
, , ,, , ,(ดวงอาทิตย์ - NOUN),(ลง - VERB),6
, , ,, , ,(ดวงอาทิตย์ - NOUN),(มา - VERB),7
, , ,, , ,(ดวงอาทิตย์ - NOUN),(เคลื่อน - VERB),12
, , ,, , ,(ดวงอาทิตย์ - NOUN),(ลง - VERB),13
, , ,, , ,(เมฆ - NOUN),(ลง - VERB),3
, , ,, , ,(เมฆ - NOUN),(มา - VERB),4
, , ,, , ,(เมฆ - NOUN),(เคลื่อน - VERB),9
, , ,, , ,(เมฆ - NOUN),(ลง - VERB),10
, , ,, , ,(ทูต - NOUN),(ลง - VERB),1
, , ,, , ,(ทูต - NOUN),(มา - VERB),2
, , ,, , ,(ทูต - NOUN),(เคลื่อน - VERB),7
, , ,, , ,(ทูต - NOUN),(ลง - VERB),8
, , ,, , ,(สวรรค์ - NOUN),(ลง - VERB),0
, , ,, , ,(สวรรค์ - NOUN),(มา - VERB),1
, , ,, , ,(สวรรค์ - NOUN),(เคลื่อน - VERB),6
, , ,, , ,(สวรรค์ - NOUN),(ลง - VERB),7
, , ,, , ,(เบื้องบน - NOUN),(เคลื่อน - VERB),2
, , ,, , ,(เบื้องบน - NOUN),(ลง - VERB),3
, , ,, , ,(ดวงอาทิตย์ - NOUN),(เคลื่อน - VERB),0
, , ,, , ,(ดวงอาทิตย์ - NOUN),(ลง - VERB),1
, , ,, , ,(ทะเล - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ว้า - NOUN),(เป็น - VERB),1
, , ,, , ,(ว้า - NOUN),(พลาด - VERB),6
, , ,, , ,(จุด - NOUN),(พลาด - VERB),3
, , ,, , ,(วิว - NOUN),(ตก - VERB),1
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(เต็มไปด้วย - VERB),3
, , ,, , ,(วิว - NOUN),(เต็มไปด้วย - VERB),1
, , ,, , ,(ใจ - NOUN),(สบาย - VERB),1
, , ,, , ,(ใจ - NOUN),(รอ - VERB),3
, , ,, , ,(ใจ - NOUN),(ตก - VERB),5
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(ถนน - NOUN),(ไป - VERB),0
, , ,, , ,(ถนน - NOUN),(ยาก - VERB),3
, , ,, , ,(ถนน - NOUN),(ดี - VERB),7
, , ,, , ,(ถนน - NOUN),(ใส่ - VERB),10
, , ,, , ,(ถนน - NOUN),(ใส่ - VERB),14
, , ,, , ,(คุณ - NOUN),(ใส่ - VERB),0
, , ,, , ,(คุณ - NOUN),(ใส่ - VERB),4
, , ,, , ,(รองเท้ากีฬา - NOUN),(ใส่ - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เหมาะ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(ตก - VERB),7
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(การ - NOUN),(ตก - VERB),3
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(การ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(การ - NOUN),(ชม - VERB),1
, , ,, , ,(ช่วง - NOUN),(เดินทาง - VERB),2
, , ,, , ,(ช่วง - NOUN),(ดี - VERB),4
, , ,, , ,(ช่วง - NOUN),(ไป - VERB),6
, , ,, , ,(ช่วง - NOUN),(ดู - VERB),7
, , ,, , ,(ช่วง - NOUN),(ตก - VERB),9
, , ,, , ,(ระยะ - NOUN),(เดินทาง - VERB),1
, , ,, , ,(ระยะ - NOUN),(ดี - VERB),3
, , ,, , ,(ระยะ - NOUN),(ไป - VERB),5
, , ,, , ,(ระยะ - NOUN),(ดู - VERB),6
, , ,, , ,(ระยะ - NOUN),(ตก - VERB),8
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(การ - NOUN),(ดี - VERB),2
, , ,, , ,(การ - NOUN),(ไป - VERB),4
, , ,, , ,(การ - NOUN),(ดู - VERB),5
, , ,, , ,(การ - NOUN),(ตก - VERB),7
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(นักท่องเที่ยว - NOUN),(พัก - VERB),2
, , ,, , ,(นักท่องเที่ยว - NOUN),(อยู่ - VERB),3
, , ,, , ,(จำนวน - NOUN),(พัก - VERB),1
, , ,, , ,(จำนวน - NOUN),(อยู่ - VERB),2
, , ,, , ,(การ - NOUN),(ขึ้น - VERB),0
, , ,, , ,(ที่นั่น - NOUN),(พยายาม - VERB),4
, , ,, , ,(ที่นั่น - NOUN),(ตกปลา - VERB),5
, , ,, , ,(ตอน - NOUN),(พยายาม - VERB),3
, , ,, , ,(ตอน - NOUN),(ตกปลา - VERB),4
, , ,, , ,(โมง - NOUN),(พยายาม - VERB),1
, , ,, , ,(โมง - NOUN),(ตกปลา - VERB),2
, , ,, , ,(ลม - NOUN),(คุ้นเคย - VERB),6
, , ,, , ,(ชายคา - NOUN),(คุ้นเคย - VERB),4
, , ,, , ,(บ้าน - NOUN),(คุ้นเคย - VERB),3
, , ,, , ,(คุณ - NOUN),(คุ้นเคย - VERB),1
, , ,, , ,(กำแพง - NOUN),(ไป - VERB),1
, , ,, , ,(สุดยอด - NOUN),(อยาก - VERB),0
, , ,, , ,(สุดยอด - NOUN),(แนะนำ - VERB),2
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(ดี - VERB),3
, , ,, , ,(จุด - NOUN),(มี - VERB),6
, , ,, , ,(วิว - NOUN),(ดี - VERB),1
, , ,, , ,(วิว - NOUN),(มี - VERB),4
, , ,, , ,(สถานที่ - NOUN),(ใกล้ - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ไม่ใช่ - VERB),3
, , ,, , ,(สถานที่ - NOUN),(ง่าย - VERB),6
, , ,, , ,(สถานที่ - NOUN),(ใช้ - VERB),10
, , ,, , ,(มหาสมุทร - NOUN),(ไม่ใช่ - VERB),0
, , ,, , ,(มหาสมุทร - NOUN),(ง่าย - VERB),3
, , ,, , ,(มหาสมุทร - NOUN),(ใช้ - VERB),7
, , ,, , ,(เส้นทาง - NOUN),(ง่าย - VERB),1
, , ,, , ,(เส้นทาง - NOUN),(ใช้ - VERB),5
, , ,, , ,(เส้นทาง - NOUN),(เดิน - VERB),0
, , ,, , ,(เส้นทาง - NOUN),(เหมาะ - VERB),4
, , ,, , ,(เส้นทาง - NOUN),(เป็น - VERB),8
, , ,, , ,(เส้นทาง - NOUN),(เหมาะ - VERB),1
, , ,, , ,(เส้นทาง - NOUN),(เป็น - VERB),5
, , ,, , ,(ผู้ - NOUN),(เป็น - VERB),1
, , ,, , ,(การ - NOUN),(ปรับปรุง - VERB),0
, , ,, , ,(การ - NOUN),(ก่อสร้าง - VERB),2
, , ,, , ,(การ - NOUN),(ทำให้ - VERB),6
, , ,, , ,(การ - NOUN),(ปิด - VERB),9
, , ,, , ,(การ - NOUN),(ก่อสร้าง - VERB),0
, , ,, , ,(การ - NOUN),(ทำให้ - VERB),4
, , ,, , ,(การ - NOUN),(ปิด - VERB),7
, , ,, , ,(ส่วน - NOUN),(ทำให้ - VERB),1
, , ,, , ,(ส่วน - NOUN),(ปิด - VERB),4
, , ,, , ,(ส่วน - NOUN),(ปิด - VERB),0
, , ,, , ,(นักท่องเที่ยว - NOUN),(มี - VERB),5
, , ,, , ,(จำนวน - NOUN),(มี - VERB),4
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(เห็น - VERB),9
, , ,, , ,(ที่ใด - NOUN),(เห็น - VERB),3
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),0
, , ,, , ,(พรหม - NOUN),(ทำให้ - VERB),2
, , ,, , ,(พรหม - NOUN),(มี - VERB),6
, , ,, , ,(พรหม - NOUN),(ลืมเลือน - VERB),8
, , ,, , ,(เทพ - NOUN),(ทำให้ - VERB),1
, , ,, , ,(เทพ - NOUN),(มี - VERB),5
, , ,, , ,(เทพ - NOUN),(ลืมเลือน - VERB),7
, , ,, , ,(ประสบการณ์ - NOUN),(มี - VERB),2
, , ,, , ,(ประสบการณ์ - NOUN),(ลืมเลือน - VERB),4
, , ,, , ,(วัน - NOUN),(ลืมเลือน - VERB),0
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(มองเห็น - VERB),7
, , ,, , ,(วิว - NOUN),(มองเห็น - VERB),5
, , ,, , ,(จังหวัด - NOUN),(มองเห็น - VERB),3
, , ,, , ,(คุณ - NOUN),(รู้สึก - VERB),1
, , ,, , ,(คุณ - NOUN),(เค็ม - VERB),5
, , ,, , ,(คุณ - NOUN),(ล่องเรือ - VERB),6
, , ,, , ,(คุณ - NOUN),(โดดเดี่ยว - VERB),7
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),11
, , ,, , ,(คุณ - NOUN),(สัมผัส - VERB),16
, , ,, , ,(คุณ - NOUN),(พบ - VERB),22
, , ,, , ,(สายลม - NOUN),(เค็ม - VERB),1
, , ,, , ,(สายลม - NOUN),(ล่องเรือ - VERB),2
, , ,, , ,(สายลม - NOUN),(โดดเดี่ยว - VERB),3
, , ,, , ,(สายลม - NOUN),(เห็น - VERB),7
, , ,, , ,(สายลม - NOUN),(สัมผัส - VERB),12
, , ,, , ,(สายลม - NOUN),(พบ - VERB),18
, , ,, , ,(ขอบฟ้า - NOUN),(เห็น - VERB),1
, , ,, , ,(ขอบฟ้า - NOUN),(สัมผัส - VERB),6
, , ,, , ,(ขอบฟ้า - NOUN),(พบ - VERB),12
, , ,, , ,(ดวงอาทิตย์ - NOUN),(สัมผัส - VERB),0
, , ,, , ,(ดวงอาทิตย์ - NOUN),(พบ - VERB),6
, , ,, , ,(เส้น - NOUN),(พบ - VERB),4
, , ,, , ,(ทะเล - NOUN),(พบ - VERB),2
, , ,, , ,(ท้องฟ้า - NOUN),(พบ - VERB),0
, , ,, , ,(คุณ - NOUN),(มี - VERB),1
, , ,, , ,(คุณ - NOUN),(ลืม - VERB),3
, , ,, , ,(วัน - NOUN),(ลืม - VERB),0
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),6
, , ,, , ,(ภูเก็ต - NOUN),(มี - VERB),4
, , ,, , ,(วันที่ - NOUN),(มี - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(ตก - VERB),7
, , ,, , ,(สถานที่ - NOUN),(ยอดเยี่ยม - VERB),13
, , ,, , ,(สถานที่ - NOUN),(ถ่ายรูป - VERB),16
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),19
, , ,, , ,(สถานที่ - NOUN),(ปีน - VERB),26
, , ,, , ,(การ - NOUN),(ชม - VERB),0
, , ,, , ,(การ - NOUN),(ตก - VERB),2
, , ,, , ,(การ - NOUN),(ยอดเยี่ยม - VERB),8
, , ,, , ,(การ - NOUN),(ถ่ายรูป - VERB),11
, , ,, , ,(การ - NOUN),(มี - VERB),14
, , ,, , ,(การ - NOUN),(ปีน - VERB),21
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(ยอดเยี่ยม - VERB),6
, , ,, , ,(พระอาทิตย์ - NOUN),(ถ่ายรูป - VERB),9
, , ,, , ,(พระอาทิตย์ - NOUN),(มี - VERB),12
, , ,, , ,(พระอาทิตย์ - NOUN),(ปีน - VERB),19
, , ,, , ,(จังหวัด - NOUN),(ยอดเยี่ยม - VERB),3
, , ,, , ,(จังหวัด - NOUN),(ถ่ายรูป - VERB),6
, , ,, , ,(จังหวัด - NOUN),(มี - VERB),9
, , ,, , ,(จังหวัด - NOUN),(ปีน - VERB),16
, , ,, , ,(สถานที่ - NOUN),(ยอดเยี่ยม - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ถ่ายรูป - VERB),4
, , ,, , ,(สถานที่ - NOUN),(มี - VERB),7
, , ,, , ,(สถานที่ - NOUN),(ปีน - VERB),14
, , ,, , ,(การ - NOUN),(ถ่ายรูป - VERB),0
, , ,, , ,(การ - NOUN),(มี - VERB),3
, , ,, , ,(การ - NOUN),(ปีน - VERB),10
, , ,, , ,(โปรดทราบ - NOUN),(มี - VERB),1
, , ,, , ,(โปรดทราบ - NOUN),(ปีน - VERB),8
, , ,, , ,(บันได - NOUN),(ปีน - VERB),5
, , ,, , ,(อย่าง - NOUN),(ปีน - VERB),3
, , ,, , ,(คุณ - NOUN),(ปีน - VERB),1
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(สถานที่ - NOUN),(แออัด - VERB),0
, , ,, , ,(สถานที่ - NOUN),(หา - VERB),2
, , ,, , ,(จุด - NOUN),(ชม - VERB),0
, , ,, , ,(จุด - NOUN),(ตก - VERB),2
, , ,, , ,(จุด - NOUN),(สวยงาม - VERB),4
, , ,, , ,(จุด - NOUN),(เป็น - VERB),6
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(พระอาทิตย์ - NOUN),(เป็น - VERB),4
, , ,, , ,(คุณ - NOUN),(เดิน - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),2
, , ,, , ,(คุณ - NOUN),(รอบๆ - VERB),3
, , ,, , ,(คลิก - NOUN),(นั่ง - VERB),3
, , ,, , ,(คลิก - NOUN),(สักพัก - VERB),4
, , ,, , ,(คลิก - NOUN),(มี - VERB),6
, , ,, , ,(ภาพ - NOUN),(นั่ง - VERB),1
, , ,, , ,(ภาพ - NOUN),(สักพัก - VERB),2
, , ,, , ,(ภาพ - NOUN),(มี - VERB),4
, , ,, , ,(กล้อง - NOUN),(เยี่ยม - VERB),4
, , ,, , ,(กล้อง - NOUN),(ชม - VERB),5
, , ,, , ,(คุณ - NOUN),(เยี่ยม - VERB),2
, , ,, , ,(คุณ - NOUN),(ชม - VERB),3
, , ,, , ,(คุณ - NOUN),(เยี่ยม - VERB),0
, , ,, , ,(คุณ - NOUN),(ชม - VERB),1
, , ,, , ,(พก - NOUN),(ดื่ม - VERB),2
, , ,, , ,(พก - NOUN),(เพลิดเพลิน - VERB),5
, , ,, , ,(พก - NOUN),(ไป - VERB),6
, , ,, , ,(พก - NOUN),(งาม - VERB),9
, , ,, , ,(พก - NOUN),(รอบๆ - VERB),10
, , ,, , ,(ของกิน - NOUN),(ดื่ม - VERB),1
, , ,, , ,(ของกิน - NOUN),(เพลิดเพลิน - VERB),4
, , ,, , ,(ของกิน - NOUN),(ไป - VERB),5
, , ,, , ,(ของกิน - NOUN),(งาม - VERB),8
, , ,, , ,(ของกิน - NOUN),(รอบๆ - VERB),9
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),0
, , ,, , ,(คุณ - NOUN),(ไป - VERB),1
, , ,, , ,(คุณ - NOUN),(งาม - VERB),4
, , ,, , ,(คุณ - NOUN),(รอบๆ - VERB),5
, , ,, , ,(ความ - NOUN),(งาม - VERB),0
, , ,, , ,(ความ - NOUN),(รอบๆ - VERB),1
, , ,, , ,(ช่วง - NOUN),(เหมือน - VERB),2
, , ,, , ,(เที่ยง - NOUN),(เหมือน - VERB),1
, , ,, , ,(จุด - NOUN),(น่าตื่นตาตื่นใจ - VERB),1
, , ,, , ,(คุณ - NOUN),(ชอบ - VERB),0
, , ,, , ,(คุณ - NOUN),(ถ่ายรูป - VERB),1
, , ,, , ,(ช่วง - NOUN),(มา - VERB),4
, , ,, , ,(ช่วง - NOUN),(ที่นี่ - VERB),5
, , ,, , ,(ช่วง - NOUN),(ชม - VERB),7
, , ,, , ,(ช่วง - NOUN),(ตก - VERB),9
, , ,, , ,(เที่ยงวัน - NOUN),(มา - VERB),3
, , ,, , ,(เที่ยงวัน - NOUN),(ที่นี่ - VERB),4
, , ,, , ,(เที่ยงวัน - NOUN),(ชม - VERB),6
, , ,, , ,(เที่ยงวัน - NOUN),(ตก - VERB),8
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(รูป - NOUN),(พร้อม - VERB),3
, , ,, , ,(รูป - NOUN),(ใช้งาน - VERB),4
, , ,, , ,(วิธี - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ยอดเยี่ยม - VERB),4
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),0
, , ,, , ,(คุณ - NOUN),(ดี - VERB),4
, , ,, , ,(คุณ - NOUN),(ตก - VERB),8
, , ,, , ,(มุมมอง - NOUN),(ดี - VERB),1
, , ,, , ,(มุมมอง - NOUN),(ตก - VERB),5
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(นักท่องเที่ยว - NOUN),(มา - VERB),2
, , ,, , ,(นักท่องเที่ยว - NOUN),(ที่นี่ - VERB),3
, , ,, , ,(นักท่องเที่ยว - NOUN),(ดู - VERB),5
, , ,, , ,(นักท่องเที่ยว - NOUN),(ตก - VERB),7
, , ,, , ,(จำนวน - NOUN),(มา - VERB),1
, , ,, , ,(จำนวน - NOUN),(ที่นี่ - VERB),2
, , ,, , ,(จำนวน - NOUN),(ดู - VERB),4
, , ,, , ,(จำนวน - NOUN),(ตก - VERB),6
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(คุณ - NOUN),(สร้าง - VERB),2
, , ,, , ,(บริเวณ - NOUN),(สะอาด - VERB),5
, , ,, , ,(บริเวณ - NOUN),(สะอาด - VERB),8
, , ,, , ,(วิว - NOUN),(สะอาด - VERB),3
, , ,, , ,(วิว - NOUN),(สะอาด - VERB),6
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ไป - VERB),7
, , ,, , ,(สถานที่ - NOUN),(อยู่ - VERB),10
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),0
, , ,, , ,(เวลา - NOUN),(เดินทาง - VERB),6
, , ,, , ,(นาที - NOUN),(เดินทาง - VERB),2
, , ,, , ,(การ - NOUN),(เดินทาง - VERB),0
, , ,, , ,(มุมมอง - NOUN),(เป็น - VERB),4
, , ,, , ,(ด้านบน - NOUN),(เป็น - VERB),0
, , ,, , ,(คุณ - NOUN),(อยู่ - VERB),0
, , ,, , ,(คุณ - NOUN),(ถึง - VERB),2
, , ,, , ,(คุณ - NOUN),(ชม - VERB),8
, , ,, , ,(คุณ - NOUN),(ตก - VERB),10
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),12
, , ,, , ,(ตอนเย็น - NOUN),(ชม - VERB),4
, , ,, , ,(ตอนเย็น - NOUN),(ตก - VERB),6
, , ,, , ,(ตอนเย็น - NOUN),(สวยงาม - VERB),8
, , ,, , ,(คุณ - NOUN),(ชม - VERB),3
, , ,, , ,(คุณ - NOUN),(ตก - VERB),5
, , ,, , ,(คุณ - NOUN),(สวยงาม - VERB),7
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(สวยงาม - VERB),2
, , ,, , ,(สถานที่ - NOUN),(รอบๆ - VERB),2
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(คุณ - NOUN),(สร้าง - VERB),3
, , ,, , ,(คุณ - NOUN),(ประทับใจ - VERB),5
, , ,, , ,(คุณ - NOUN),(ลองดู - VERB),8
, , ,, , ,(ความ - NOUN,(ประทับใจ - VERB),0
, , ,, , ,(ความ - NOUN,(ลองดู - VERB),3
, , ,, , ,(ผู้หญิง - NOUN),(ลองดู - VERB),0
, , ,, , ,(วิว - NOUN),(ตก - VERB),4
, , ,, , ,(ตอน - NOUN),(ตก - VERB),1
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(สถานที่ - NOUN),(สมบูรณ์แบบ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ดู - VERB),11
, , ,, , ,(ภาพ - NOUN),(ดู - VERB),7
, , ,, , ,(คู่รัก - NOUN),(ดู - VERB),6
, , ,, , ,(โรแมนติก - NOUN),(ดู - VERB),4
, , ,, , ,(การ - NOUN),(ดู - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(พระอาทิตย์ - NOUN),(นาน - VERB),2
, , ,, , ,(คุณ - NOUN),(อยาก - VERB),0
, , ,, , ,(คุณ - NOUN),(เห็น - VERB),1
