noun,adj,distance,noun,adv,distance,noun,verb,distance
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),1
, , ,, , ,(คุณ - NOUN),(ว่ายน้ำ - VERB),4
, , ,, , ,(การ - NOUN),(ว่ายน้ำ - VERB),0
, , ,, , ,(ป่า - NOUN),(เป็น - VERB),1
, , ,, , ,(ป่า - NOUN),(ไป - VERB),6
, , ,, , ,(ป่า - NOUN),(ชายหาด - VERB),8
, , ,, , ,(ป่า - NOUN),(เป็น - VERB),13
, , ,, , ,(ป่า - NOUN),(เดิน - VERB),18
, , ,, , ,(ป่า - NOUN),(ไป - VERB),22
, , ,, , ,(ตอง - NOUN),(เป็น - VERB),0
, , ,, , ,(ตอง - NOUN),(ไป - VERB),5
, , ,, , ,(ตอง - NOUN),(ชายหาด - VERB),7
, , ,, , ,(ตอง - NOUN),(เป็น - VERB),12
, , ,, , ,(ตอง - NOUN),(เดิน - VERB),17
, , ,, , ,(ตอง - NOUN),(ไป - VERB),21
, , ,, , ,(เวลา - NOUN),(ไป - VERB),3
, , ,, , ,(เวลา - NOUN),(ชายหาด - VERB),5
, , ,, , ,(เวลา - NOUN),(เป็น - VERB),10
, , ,, , ,(เวลา - NOUN),(เดิน - VERB),15
, , ,, , ,(เวลา - NOUN),(ไป - VERB),19
, , ,, , ,(สัปดาห์ - NOUN),(ไป - VERB),1
, , ,, , ,(สัปดาห์ - NOUN),(ชายหาด - VERB),3
, , ,, , ,(สัปดาห์ - NOUN),(เป็น - VERB),8
, , ,, , ,(สัปดาห์ - NOUN),(เดิน - VERB),13
, , ,, , ,(สัปดาห์ - NOUN),(ไป - VERB),17
, , ,, , ,(วัน - NOUN),(เป็น - VERB),1
, , ,, , ,(วัน - NOUN),(เดิน - VERB),6
, , ,, , ,(วัน - NOUN),(ไป - VERB),10
, , ,, , ,(หาด - NOUN),(เดิน - VERB),3
, , ,, , ,(หาด - NOUN),(ไป - VERB),7
, , ,, , ,(คุณ - NOUN),(เดิน - VERB),0
, , ,, , ,(คุณ - NOUN),(ไป - VERB),4
, , ,, , ,(ที่ - NOUN),(ไป - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ยุ่ง - VERB),1
, , ,, , ,(คุณ - NOUN),(ไป - VERB),0
, , ,, , ,(คุณ - NOUN),(ถึง - VERB),1
, , ,, , ,(คุณ - NOUN),(ดู - VERB),7
, , ,, , ,(คุณ - NOUN),(ขึ้น - VERB),9
, , ,, , ,(ที่นั่น - NOUN),(ดู - VERB),4
, , ,, , ,(ที่นั่น - NOUN),(ขึ้น - VERB),6
, , ,, , ,(พระอาทิตย์ - NOUN),(ขึ้น - VERB),0
, , ,, , ,(ชายหาด - NOUN),(ปลอดภัย - VERB),3
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),5
, , ,, , ,(ชายหาด - NOUN),(เดิน - VERB),9
, , ,, , ,(คืน - NOUN),(ปลอดภัย - VERB),1
, , ,, , ,(คืน - NOUN),(มี - VERB),3
, , ,, , ,(คืน - NOUN),(เดิน - VERB),7
, , ,, , ,(ผู้คน - NOUN),(เดิน - VERB),2
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เหมาะ - VERB),1
, , ,, , ,(แล่น - NOUN),(เจ็ทสกี - VERB),1
, , ,, , ,(เรือใบ - NOUN),(เจ็ทสกี - VERB),0
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),2
, , ,, , ,(รับประทานอาหาร - NOUN),(ดี - VERB),1
, , ,, , ,(ประเทศ - NOUN),(ไม่ใช่ - VERB),2
, , ,, , ,(ประเทศ - NOUN),(ดี - VERB),5
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),1
, , ,, , ,(กีฬา - NOUN),(ใช้ได้ - VERB),3
, , ,, , ,(น้ำ - NOUN),(ใช้ได้ - VERB),1
, , ,, , ,(ร่ม - NOUN),(พร้อม - VERB),0
, , ,, , ,(ร่ม - NOUN),(เก้าอี้ - VERB),1
, , ,, , ,(ร่ม - NOUN),(เช่า - VERB),3
, , ,, , ,(ความสุข - NOUN),(ว่ายน้ำ - VERB),2
, , ,, , ,(การ - NOUN),(ว่ายน้ำ - VERB),0
, , ,, , ,(ชายหาด - NOUN),(ตอง - VERB),1
, , ,, , ,(ป่า - NOUN),(ตอง - VERB),0
, , ,, , ,(นาที - NOUN),(ถึง - VERB),1
, , ,, , ,(อย่าง - NOUN),(ทำ - VERB),1
, , ,, , ,(ลูกสาว - NOUN),(มี - VERB),2
, , ,, , ,(ลูกสาว - NOUN),(ที่นี่ - VERB),4
, , ,, , ,(ความสุข - NOUN),(ที่นี่ - VERB),0
, , ,, , ,(ชายหาด - NOUN),(ลืม - VERB),1
, , ,, , ,(ชายหาด - NOUN),(เพลิดเพลิน - VERB),2
, , ,, , ,(ชายหาด - NOUN),(ทำ - VERB),6
, , ,, , ,(แพนเค้ก - NOUN),(ทำ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ดี - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ชม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(ตก - VERB),7
, , ,, , ,(การ - NOUN),(ชม - VERB),0
, , ,, , ,(การ - NOUN),(ตก - VERB),2
, , ,, , ,(พระอาทิตย์ - NOUN),(ตก - VERB),0
, , ,, , ,(ชายหาด - NOUN),(สะดวก - VERB),1
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),3
, , ,, , ,(ชายหาด - NOUN),(เหมาะ - VERB),9
, , ,, , ,(ชายหาด - NOUN),(มองหา - VERB),13
, , ,, , ,(ร้านค้า - NOUN),(เหมาะ - VERB),4
, , ,, , ,(ร้านค้า - NOUN),(มองหา - VERB),8
, , ,, , ,(ร้านอาหาร - NOUN),(เหมาะ - VERB),2
, , ,, , ,(ร้านอาหาร - NOUN),(มองหา - VERB),6
, , ,, , ,(คู่รัก - NOUN),(มองหา - VERB),1
, , ,, , ,(ประเทศ - NOUN),(มี - VERB),1
, , ,, , ,(ประเทศ - NOUN),(สวย - VERB),4
, , ,, , ,(ประเทศ - NOUN),(เป็น - VERB),12
, , ,, , ,(ชายหาด - NOUN),(สวย - VERB),1
, , ,, , ,(ชายหาด - NOUN),(เป็น - VERB),9
, , ,, , ,(โลก - NOUN),(เป็น - VERB),4
, , ,, , ,(หาด - NOUN),(เป็น - VERB),2
, , ,, , ,(ป่า - NOUN),(เป็น - VERB),1
, , ,, , ,(ตอง - NOUN),(เป็น - VERB),0
, , ,, , ,(ทะเล - NOUN),(อบอุ่น - VERB),1
, , ,, , ,(ผู้ขาย - NOUN),(ไป - VERB),10
, , ,, , ,(ผู้ขาย - NOUN),(ถึง - VERB),12
, , ,, , ,(ริ - NOUN),(ไป - VERB),9
, , ,, , ,(ริ - NOUN),(ถึง - VERB),11
, , ,, , ,(มหาด - NOUN),(ไป - VERB),8
, , ,, , ,(มหาด - NOUN),(ถึง - VERB),10
, , ,, , ,(ขายของ - NOUN),(ไป - VERB),5
, , ,, , ,(ขายของ - NOUN),(ถึง - VERB),7
, , ,, , ,(อย่าง - NOUN),(ไป - VERB),3
, , ,, , ,(อย่าง - NOUN),(ถึง - VERB),5
, , ,, , ,(เครื่องดื่ม - NOUN),(ไป - VERB),1
, , ,, , ,(เครื่องดื่ม - NOUN),(ถึง - VERB),3
, , ,, , ,(เย็น - NOUN),(ไป - VERB),0
, , ,, , ,(เย็น - NOUN),(ถึง - VERB),2
, , ,, , ,(ผู้ขาย - NOUN),(เป็น - VERB),0
, , ,, , ,(นักท่องเที่ยว - NOUN),(ประทับใจ - VERB),4
, , ,, , ,(ต่างชาติ - NOUN),(ประทับใจ - VERB),3
, , ,, , ,(บันทึกการเดินทาง - NOUN),(ไป - VERB),3
, , ,, , ,(บันทึกการเดินทาง - NOUN),(ริ - VERB),6
, , ,, , ,(บันทึกการเดินทาง - NOUN),(ร่า - VERB),8
, , ,, , ,(บันทึกการเดินทาง - NOUN),(มา - VERB),9
, , ,, , ,(บันทึกการเดินทาง - NOUN),(แทน - VERB),11
, , ,, , ,(คุณ - NOUN),(ไป - VERB),1
, , ,, , ,(คุณ - NOUN),(ริ - VERB),4
, , ,, , ,(คุณ - NOUN),(ร่า - VERB),6
, , ,, , ,(คุณ - NOUN),(มา - VERB),7
, , ,, , ,(คุณ - NOUN),(แทน - VERB),9
, , ,, , ,(ที่มา - NOUN),(ริ - VERB),1
, , ,, , ,(ที่มา - NOUN),(ร่า - VERB),3
, , ,, , ,(ที่มา - NOUN),(มา - VERB),4
, , ,, , ,(ที่มา - NOUN),(แทน - VERB),6
, , ,, , ,(ยา - NOUN),(ริ - VERB),0
, , ,, , ,(ยา - NOUN),(ร่า - VERB),2
, , ,, , ,(ยา - NOUN),(มา - VERB),3
, , ,, , ,(ยา - NOUN),(แทน - VERB),5
, , ,, , ,(เวีย - NOUN),(ร่า - VERB),0
, , ,, , ,(เวีย - NOUN),(มา - VERB),1
, , ,, , ,(เวีย - NOUN),(แทน - VERB),3
, , ,, , ,(ยา - NOUN),(แทน - VERB),0
, , ,, , ,(ชายหาด - NOUN),(สกปรก - VERB),0
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),2
, , ,, , ,(ชายหาด - NOUN),(เดินทอดน่อง - VERB),8
, , ,, , ,(ชายหาด - NOUN),(ไป - VERB),9
, , ,, , ,(ชายหาด - NOUN),(รอบๆ - VERB),10
, , ,, , ,(ถนน - NOUN),(มี - VERB),0
, , ,, , ,(ถนน - NOUN),(เดินทอดน่อง - VERB),6
, , ,, , ,(ถนน - NOUN),(ไป - VERB),7
, , ,, , ,(ถนน - NOUN),(รอบๆ - VERB),8
, , ,, , ,(กลิ่น - NOUN),(เดินทอดน่อง - VERB),4
, , ,, , ,(กลิ่น - NOUN),(ไป - VERB),5
, , ,, , ,(กลิ่น - NOUN),(รอบๆ - VERB),6
, , ,, , ,(นักธุรกิจ - NOUN),(เดินทอดน่อง - VERB),1
, , ,, , ,(นักธุรกิจ - NOUN),(ไป - VERB),2
, , ,, , ,(นักธุรกิจ - NOUN),(รอบๆ - VERB),3
, , ,, , ,(คน - NOUN),(พูด - VERB),0
, , ,, , ,(พัก - NOUN),(บลู - VERB),1
, , ,, , ,(พัก - NOUN),(เชี่ยน - VERB),3
, , ,, , ,(โอ - NOUN),(เชี่ยน - VERB),0
, , ,, , ,(หาด - NOUN),(ผ่าน - VERB),4
, , ,, , ,(ป่า - NOUN),(ผ่าน - VERB),3
, , ,, , ,(ตอง - NOUN),(ผ่าน - VERB),2
, , ,, , ,(ขี่ - NOUN),(พักผ่อน - VERB),6
, , ,, , ,(เรือยาว - NOUN),(พักผ่อน - VERB),5
, , ,, , ,(เจ็ทสกี - NOUN),(พักผ่อน - VERB),4
, , ,, , ,(กระโดดร่ม - NOUN),(พักผ่อน - VERB),2
, , ,, , ,(โอกาส - NOUN),(จอง - VERB),3
, , ,, , ,(โอกาส - NOUN),(หลากหลาย - VERB),6
, , ,, , ,(โอกาส - NOUN),(ไป - VERB),7
, , ,, , ,(ทริป - NOUN),(หลากหลาย - VERB),1
, , ,, , ,(ทริป - NOUN),(ไป - VERB),2
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(มอง - VERB),3
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(ดูเหมือน - VERB),6
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(ฉีก - VERB),8
, , ,, , ,(สถานที่ท่องเที่ยว - NOUN),(แตก - VERB),12
, , ,, , ,(น้ำ - NOUN),(มอง - VERB),1
, , ,, , ,(น้ำ - NOUN),(ดูเหมือน - VERB),4
, , ,, , ,(น้ำ - NOUN),(ฉีก - VERB),6
, , ,, , ,(น้ำ - NOUN),(แตก - VERB),10
, , ,, , ,(ชายหาด - NOUN),(ดูเหมือน - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ฉีก - VERB),3
, , ,, , ,(ชายหาด - NOUN),(แตก - VERB),7
, , ,, , ,(ทั้งหมด - NOUN),(แตก - VERB),1
, , ,, , ,(ส่วนใหญ่ - NOUN),(แตก - VERB),0
, , ,, , ,(หาดทราย - NOUN),(มี - VERB),2
, , ,, , ,(น้ำ - NOUN),(น่าตื่นตาตื่นใจ - VERB),1
, , ,, , ,(น้ำ - NOUN),(สะอาด - VERB),4
, , ,, , ,(น้ำ - NOUN),(แนะนำ - VERB),6
, , ,, , ,(น้ำ - NOUN),(ขาย - VERB),9
, , ,, , ,(น้ำผลไม้ - NOUN),(ขาย - VERB),1
, , ,, , ,(ชายหาด - NOUN),(งดงาม - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ดึงดูด - VERB),5
, , ,, , ,(ชายหาด - NOUN),(นักท่องเที่ยว - VERB),6
, , ,, , ,(ชายหาด - NOUN),(เต็มไปด้วย - VERB),11
, , ,, , ,(เอเชีย - NOUN),(ดึงดูด - VERB),0
, , ,, , ,(เอเชีย - NOUN),(นักท่องเที่ยว - VERB),1
, , ,, , ,(เอเชีย - NOUN),(เต็มไปด้วย - VERB),6
, , ,, , ,(โลก - NOUN),(เต็มไปด้วย - VERB),1
, , ,, , ,(ชายหาด - NOUN),(สะอาด - VERB),0
, , ,, , ,(ชายหาด - NOUN),(เรียงราย - VERB),2
, , ,, , ,(ชายหาด - NOUN),(ไป - VERB),3
, , ,, , ,(ชายหาด - NOUN),(ให้ - VERB),10
, , ,, , ,(บาร์ - NOUN),(ให้ - VERB),4
, , ,, , ,(ร้านอาหาร - NOUN),(ให้ - VERB),2
, , ,, , ,(อากาศ - NOUN),(สบาย - VERB),0
, , ,, , ,(บาท - NOUN),(อาบแดด - VERB),2
, , ,, , ,(คุณ - NOUN),(อาบแดด - VERB),1
, , ,, , ,(เจ้าหน้าที่ - NOUN),(รักษา - VERB),0
, , ,, , ,(เจ้าหน้าที่ - NOUN),(เกรซ - VERB),3
, , ,, , ,(เจ้าหน้าที่ - NOUN),(แลนด์ - VERB),4
, , ,, , ,(เจ้าหน้าที่ - NOUN),(ช่วย - VERB),5
, , ,, , ,(เจ้าหน้าที่ - NOUN),(นำ - VERB),7
, , ,, , ,(เจ้าหน้าที่ - NOUN),(ทางข้าม - VERB),8
, , ,, , ,(เจ้าหน้าที่ - NOUN),(ถน - VERB),9
, , ,, , ,(ความปลอดภัย - NOUN),(เกรซ - VERB),1
, , ,, , ,(ความปลอดภัย - NOUN),(แลนด์ - VERB),2
, , ,, , ,(ความปลอดภัย - NOUN),(ช่วย - VERB),3
, , ,, , ,(ความปลอดภัย - NOUN),(นำ - VERB),5
, , ,, , ,(ความปลอดภัย - NOUN),(ทางข้าม - VERB),6
, , ,, , ,(ความปลอดภัย - NOUN),(ถน - VERB),7
, , ,, , ,(คุณ - NOUN),(นำ - VERB),0
, , ,, , ,(คุณ - NOUN),(ทางข้าม - VERB),1
, , ,, , ,(คุณ - NOUN),(ถน - VERB),2
, , ,, , ,(หลานสาว - NOUN),(มี - VERB),2
, , ,, , ,(ผู้คน - NOUN),(เดิน - VERB),3
, , ,, , ,(ผู้คน - NOUN),(มี - VERB),5
, , ,, , ,(ผู้คน - NOUN),(อยู่ - VERB),10
, , ,, , ,(ถนน - NOUN),(เดิน - VERB),1
, , ,, , ,(ถนน - NOUN),(มี - VERB),3
, , ,, , ,(ถนน - NOUN),(อยู่ - VERB),8
, , ,, , ,(คน - NOUN),(เดิน - VERB),0
, , ,, , ,(คน - NOUN),(มี - VERB),2
, , ,, , ,(คน - NOUN),(อยู่ - VERB),7
, , ,, , ,(ชื่อเสียง - NOUN),(อยู่ - VERB),3
, , ,, , ,(ถนน - NOUN),(อยู่ - VERB),2
, , ,, , ,(ลา - NOUN),(อยู่ - VERB),0
, , ,, , ,(คุณ - NOUN),(มา - VERB),0
, , ,, , ,(ผู้ - NOUN),(แนะนำ - VERB),0
, , ,, , ,(ผู้ - NOUN),(พบ - VERB),2
, , ,, , ,(ผู้ - NOUN),(เงียบสงบ - VERB),6
, , ,, , ,(ผู้ - NOUN),(พักผ่อน - VERB),10
, , ,, , ,(สถานที่ - NOUN),(เงียบสงบ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(พักผ่อน - VERB),5
, , ,, , ,(วันหยุด - NOUN),(พักผ่อน - VERB),0
, , ,, , ,(ชายหาด - NOUN),(เลวร้าย - VERB),2
, , ,, , ,(น่าจะ - NOUN),(เลวร้าย - VERB),0
, , ,, , ,(คน - NOUN),(ทิ้ง - VERB),3
, , ,, , ,(คน - NOUN),(ไป - VERB),4
, , ,, , ,(คน - NOUN),(มาก - VERB),10
, , ,, , ,(คน - NOUN),(สกปรก - VERB),12
, , ,, , ,(คน - NOUN),(เป็น - VERB),15
, , ,, , ,(จำนวน - NOUN),(ทิ้ง - VERB),2
, , ,, , ,(จำนวน - NOUN),(ไป - VERB),3
, , ,, , ,(จำนวน - NOUN),(มาก - VERB),9
, , ,, , ,(จำนวน - NOUN),(สกปรก - VERB),11
, , ,, , ,(จำนวน - NOUN),(เป็น - VERB),14
, , ,, , ,(ขยะ - NOUN),(ทิ้ง - VERB),0
, , ,, , ,(ขยะ - NOUN),(ไป - VERB),1
, , ,, , ,(ขยะ - NOUN),(มาก - VERB),7
, , ,, , ,(ขยะ - NOUN),(สกปรก - VERB),9
, , ,, , ,(ขยะ - NOUN),(เป็น - VERB),12
, , ,, , ,(บริเวณ - NOUN),(มาก - VERB),2
, , ,, , ,(บริเวณ - NOUN),(สกปรก - VERB),4
, , ,, , ,(บริเวณ - NOUN),(เป็น - VERB),7
, , ,, , ,(สระว่ายน้ำ - NOUN),(มาก - VERB),1
, , ,, , ,(สระว่ายน้ำ - NOUN),(สกปรก - VERB),3
, , ,, , ,(สระว่ายน้ำ - NOUN),(เป็น - VERB),6
, , ,, , ,(น้ำ - NOUN),(สกปรก - VERB),0
, , ,, , ,(น้ำ - NOUN),(เป็น - VERB),3
, , ,, , ,(ส่วนใหญ่ - NOUN),(เป็น - VERB),0
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),2
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),3
, , ,, , ,(ชายหาด - NOUN),(สะอาด - VERB),6
, , ,, , ,(ชายหาด - NOUN),(เยี่ยม - VERB),9
, , ,, , ,(ชายหาด - NOUN),(ชม - VERB),10
, , ,, , ,(ชายหาด - NOUN),(พัก - VERB),13
, , ,, , ,(แห่ง - NOUN),(ดี - VERB),1
, , ,, , ,(แห่ง - NOUN),(สะอาด - VERB),4
, , ,, , ,(แห่ง - NOUN),(เยี่ยม - VERB),7
, , ,, , ,(แห่ง - NOUN),(ชม - VERB),8
, , ,, , ,(แห่ง - NOUN),(พัก - VERB),11
, , ,, , ,(การ - NOUN),(พัก - VERB),0
, , ,, , ,(สถานที่ - NOUN),(น่าตื่นตาตื่นใจ - VERB),1
, , ,, , ,(ครั้ง - NOUN),(พัก - VERB),4
, , ,, , ,(สา - NOUN),(มี - VERB),0
, , ,, , ,(สา - NOUN),(ไป - VERB),11
, , ,, , ,(ลูกชาย - NOUN),(ไป - VERB),7
, , ,, , ,(อายุ - NOUN),(ไป - VERB),6
, , ,, , ,(ขวบ - NOUN),(ไป - VERB),4
, , ,, , ,(ลูกชาย - NOUN),(ชอบ - VERB),2
, , ,, , ,(ลูกชาย - NOUN),(ชายหาด - VERB),3
, , ,, , ,(คุณ - NOUN),(มี - VERB),2
, , ,, , ,(คุณ - NOUN),(ส่งเสริม - VERB),5
, , ,, , ,(เดินผ่าน - NOUN),(มี - VERB),1
, , ,, , ,(เดินผ่าน - NOUN),(ส่งเสริม - VERB),4
, , ,, , ,(ชาวบ้าน - NOUN),(ส่งเสริม - VERB),1
, , ,, , ,(พึมพำ - NOUN),(หยุดยั้ง - VERB),1
, , ,, , ,(สถานที่ - NOUN),(เป็น - VERB),1
, , ,, , ,(วันหยุด - NOUN),(ทำลาย - VERB),4
, , ,, , ,(คุณ - NOUN),(ทำลาย - VERB),2
, , ,, , ,(เก้าอี้ - NOUN),(ล่า - VERB),3
, , ,, , ,(เออ - NOUN),(ล่า - VERB),1
, , ,, , ,(เบล - NOUN),(ล่า - VERB),0
, , ,, , ,(ทราย - NOUN),(วาง - VERB),3
, , ,, , ,(ทราย - NOUN),(เช่า - VERB),10
, , ,, , ,(ทราย - NOUN),(ผ้าเช็ดตัว - VERB),11
, , ,, , ,(ทราย - NOUN),(จำเป็น - VERB),13
, , ,, , ,(เก้าอี้ - NOUN),(วาง - VERB),1
, , ,, , ,(เก้าอี้ - NOUN),(เช่า - VERB),8
, , ,, , ,(เก้าอี้ - NOUN),(ผ้าเช็ดตัว - VERB),9
, , ,, , ,(เก้าอี้ - NOUN),(จำเป็น - VERB),11
, , ,, , ,(ผ้าเช็ดตัว - NOUN),(เช่า - VERB),5
, , ,, , ,(ผ้าเช็ดตัว - NOUN),(ผ้าเช็ดตัว - VERB),6
, , ,, , ,(ผ้าเช็ดตัว - NOUN),(จำเป็น - VERB),8
, , ,, , ,(คุณ - NOUN),(เช่า - VERB),3
, , ,, , ,(คุณ - NOUN),(ผ้าเช็ดตัว - VERB),4
, , ,, , ,(คุณ - NOUN),(จำเป็น - VERB),6
, , ,, , ,(ผู้หญิง - NOUN),(ดู - VERB),5
, , ,, , ,(ผู้หญิง - NOUN),(ต้องการ - VERB),8
, , ,, , ,(จำนวน - NOUN),(ดู - VERB),4
, , ,, , ,(จำนวน - NOUN),(ต้องการ - VERB),7
, , ,, , ,(คุณ - NOUN),(ต้องการ - VERB),0
, , ,, , ,(ทะเล - NOUN),(สงบ - VERB),1
, , ,, , ,(ทะเล - NOUN),(มี - VERB),3
, , ,, , ,(โรงแรม - NOUN),(อยู่ - VERB),1
, , ,, , ,(โรงแรม - NOUN),(ใช้ได้ - VERB),6
, , ,, , ,(ชายหาด - NOUN),(ใช้ได้ - VERB),2
, , ,, , ,(คุณ - NOUN),(ไป - VERB),0
, , ,, , ,(คุณ - NOUN),(ชายหาด - VERB),2
, , ,, , ,(คุณ - NOUN),(รับ - VERB),5
, , ,, , ,(คุณ - NOUN),(จอง - VERB),0
, , ,, , ,(คุณ - NOUN),(เสียค่าใช้จ่าย - VERB),7
, , ,, , ,(วัน - NOUN),(เสียค่าใช้จ่าย - VERB),4
, , ,, , ,(คุณ - NOUN),(เสียค่าใช้จ่าย - VERB),2
, , ,, , ,(คุณ - NOUN),(ได้รับ - VERB),1
, , ,, , ,(อาหาร - NOUN),(เป็น - VERB),5
, , ,, , ,(อาหาร - NOUN),(ดี - VERB),8
, , ,, , ,(รถเข็น - NOUN),(เป็น - VERB),3
, , ,, , ,(รถเข็น - NOUN),(ดี - VERB),6
, , ,, , ,(ชายหาด - NOUN),(เป็น - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),4
, , ,, , ,(สิ่ง - NOUN),(ดี - VERB),1
, , ,, , ,(คน - NOUN),(แต่งตัว - VERB),1
, , ,, , ,(คน - NOUN),(ประหลาด - VERB),2
, , ,, , ,(คน - NOUN),(มี - VERB),6
, , ,, , ,(คน - NOUN),(พูด - VERB),11
, , ,, , ,(ไอศ - NOUN),(มี - VERB),2
, , ,, , ,(ไอศ - NOUN),(พูด - VERB),7
, , ,, , ,(ครีม - NOUN),(มี - VERB),1
, , ,, , ,(ครีม - NOUN),(พูด - VERB),6
, , ,, , ,(ความรู้ - NOUN),(พูด - VERB),3
, , ,, , ,(การ - NOUN),(นวด - VERB),0
, , ,, , ,(การ - NOUN),(ดี - VERB),2
, , ,, , ,(การ - NOUN),(แพง - VERB),7
, , ,, , ,(ราคา - NOUN),(แพง - VERB),1
, , ,, , ,(น้ำ - NOUN),(แรง - VERB),6
, , ,, , ,(แสงอาทิตย์ - NOUN),(แรง - VERB),1
, , ,, , ,(เวลา - NOUN),(กลับ - VERB),3
, , ,, , ,(เวลา - NOUN),(มา - VERB),4
, , ,, , ,(เวลา - NOUN),(สีแทน - VERB),7
, , ,, , ,(ดวงอาทิตย์ - NOUN),(กลับ - VERB),1
, , ,, , ,(ดวงอาทิตย์ - NOUN),(มา - VERB),2
, , ,, , ,(ดวงอาทิตย์ - NOUN),(สีแทน - VERB),5
, , ,, , ,(ผิว - NOUN),(สีแทน - VERB),0
, , ,, , ,(เสื้อผ้า - NOUN),(มี - VERB),3
, , ,, , ,(เสื้อผ้า - NOUN),(ซักรีด - VERB),5
, , ,, , ,(บริการ - NOUN),(ซักรีด - VERB),0
, , ,, , ,(คุณ - NOUN),(เปลี่ยน - VERB),1
, , ,, , ,(ร้านค้า - NOUN),(ตอง - VERB),8
, , ,, , ,(ร้านค้า - NOUN),(มี - VERB),15
, , ,, , ,(เอ็ด - NOUN),(ตอง - VERB),4
, , ,, , ,(เอ็ด - NOUN),(มี - VERB),11
, , ,, , ,(ร้าน - NOUN),(ตอง - VERB),3
, , ,, , ,(ร้าน - NOUN),(มี - VERB),10
, , ,, , ,(หาด - NOUN),(ตอง - VERB),1
, , ,, , ,(หาด - NOUN),(มี - VERB),8
, , ,, , ,(ป่า - NOUN),(ตอง - VERB),0
, , ,, , ,(ป่า - NOUN),(มี - VERB),7
, , ,, , ,(แคนาดา - NOUN),(มี - VERB),3
, , ,, , ,(มุม - NOUN),(มี - VERB),1
, , ,, , ,(ถนน - NOUN),(มี - VERB),0
, , ,, , ,(ร้านขายยา - NOUN),(มี - VERB),1
, , ,, , ,(อาหาร - NOUN),(โต้รุ่ง - VERB),3
, , ,, , ,(อาหาร - NOUN),(วิเศษ - VERB),5
, , ,, , ,(ข้างทาง - NOUN),(โต้รุ่ง - VERB),2
, , ,, , ,(ข้างทาง - NOUN),(วิเศษ - VERB),4
, , ,, , ,(ตลาด - NOUN),(โต้รุ่ง - VERB),0
, , ,, , ,(ตลาด - NOUN),(วิเศษ - VERB),2
, , ,, , ,(ความ - NOUN),(สนุกสนาน - VERB),0
, , ,, , ,(ความ - NOUN),(นำ - VERB),1
, , ,, , ,(การ - NOUN),(ข้ามถนน - VERB),0
, , ,, , ,(การ - NOUN),(เป็น - VERB),3
, , ,, , ,(การ - NOUN),(หลบ - VERB),6
, , ,, , ,(ประสบการณ์ - NOUN),(เป็น - VERB),0
, , ,, , ,(ประสบการณ์ - NOUN),(หลบ - VERB),3
, , ,, , ,(การ - NOUN),(หลบ - VERB),0
, , ,, , ,(ประเทศ - NOUN),(เกาะ - VERB),1
, , ,, , ,(วันเวลา - NOUN),(ยอดเยี่ยม - VERB),5
, , ,, , ,(สถานที่ - NOUN),(ให้การ - VERB),1
, , ,, , ,(สถานที่ - NOUN),(ต้อนรับ - VERB),2
, , ,, , ,(สถานที่ - NOUN),(เต็มไปด้วย - VERB),4
, , ,, , ,(น้ำ - NOUN),(อุ่น - VERB),1
, , ,, , ,(วัน - NOUN),(ใช้ - VERB),4
, , ,, , ,(ชายหาด - NOUN),(น่ารัก - VERB),1
, , ,, , ,(ชายหาด - NOUN),(สะอาด - VERB),2
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),3
, , ,, , ,(การ - NOUN),(นวด - VERB),0
, , ,, , ,(โรงแรม - NOUN),(สวยงาม - VERB),3
, , ,, , ,(วิว - NOUN),(สวยงาม - VERB),1
, , ,, , ,(ชายหาด - NOUN),(ดี - VERB),1
, , ,, , ,(เมือง - NOUN),(เป็น - VERB),1
, , ,, , ,(เก้าอี้ - NOUN),(เช่า - VERB),3
, , ,, , ,(ร่ม - NOUN),(เช่า - VERB),1
, , ,, , ,(ชายหาด - NOUN),(สะอาด - VERB),0
, , ,, , ,(ชายหาด - NOUN),(มี - VERB),6
, , ,, , ,(ผู้คน - NOUN),(มี - VERB),3
, , ,, , ,(คุณ - NOUN),(สนทนา - VERB),1
, , ,, , ,(คุณ - NOUN),(เพลิดเพลิน - VERB),7
